in s,C2 in V
-1.1954650E+01,-5.0773621E+00
-1.1954467E+01,-5.0791931E+00
-1.1954284E+01,-5.0804138E+00
-1.1954101E+01,-5.0813293E+00
-1.1953918E+01,-5.0801086E+00
-1.1953734E+01,-5.0779724E+00
-1.1953551E+01,-5.0779724E+00
-1.1953368E+01,-5.0755310E+00
-1.1953185E+01,-5.0816345E+00
-1.1953002E+01,-5.0794983E+00
-1.1952819E+01,-5.0776672E+00
-1.1952636E+01,-5.0733948E+00
-1.1952453E+01,-5.0761414E+00
-1.1952270E+01,-5.0831604E+00
-1.1952086E+01,-5.0825500E+00
-1.1951903E+01,-5.0871277E+00
-1.1951720E+01,-5.0901794E+00
-1.1951537E+01,-5.0877380E+00
-1.1951354E+01,-5.0831604E+00
-1.1951171E+01,-5.0804138E+00
-1.1950988E+01,-5.0849915E+00
-1.1950805E+01,-5.0852966E+00
-1.1950622E+01,-5.0941467E+00
-1.1950438E+01,-5.0849915E+00
-1.1950255E+01,-5.0819397E+00
-1.1950072E+01,-5.0901794E+00
-1.1949889E+01,-5.0950623E+00
-1.1949706E+01,-5.0938416E+00
-1.1949523E+01,-5.0889587E+00
-1.1949340E+01,-5.0886536E+00
-1.1949157E+01,-5.0892639E+00
-1.1948974E+01,-5.0856018E+00
-1.1948790E+01,-5.0843811E+00
-1.1948607E+01,-5.0910950E+00
-1.1948424E+01,-5.0883484E+00
-1.1948241E+01,-5.0874329E+00
-1.1948058E+01,-5.0944519E+00
-1.1947875E+01,-5.0944519E+00
-1.1947692E+01,-5.0947571E+00
-1.1947509E+01,-5.0895691E+00
-1.1947326E+01,-5.0907898E+00
-1.1947142E+01,-5.0907898E+00
-1.1946959E+01,-5.0889587E+00
-1.1946776E+01,-5.0910950E+00
-1.1946593E+01,-5.0880432E+00
-1.1946410E+01,-5.0962830E+00
-1.1946227E+01,-5.1008606E+00
-1.1946044E+01,-5.0999451E+00
-1.1945861E+01,-5.1051331E+00
-1.1945678E+01,-5.1081848E+00
-1.1945494E+01,-5.1042175E+00
-1.1945311E+01,-5.1066589E+00
-1.1945128E+01,-5.1072693E+00
-1.1944945E+01,-5.1075745E+00
-1.1944762E+01,-5.1094055E+00
-1.1944579E+01,-5.1139832E+00
-1.1944396E+01,-5.1094055E+00
-1.1944213E+01,-5.1066589E+00
-1.1944030E+01,-5.1072693E+00
-1.1943846E+01,-5.1094055E+00
-1.1943663E+01,-5.1106262E+00
-1.1943480E+01,-5.1100159E+00
-1.1943297E+01,-5.1121521E+00
-1.1943114E+01,-5.1121521E+00
-1.1942931E+01,-5.1081848E+00
-1.1942748E+01,-5.1020813E+00
-1.1942565E+01,-5.1075745E+00
-1.1942382E+01,-5.1042175E+00
-1.1942198E+01,-5.1020813E+00
-1.1942015E+01,-5.1069641E+00
-1.1941832E+01,-5.1118469E+00
-1.1941649E+01,-5.1097107E+00
-1.1941466E+01,-5.1124573E+00
-1.1941283E+01,-5.1133728E+00
-1.1941100E+01,-5.1155090E+00
-1.1940917E+01,-5.1081848E+00
-1.1940734E+01,-5.1130676E+00
-1.1940550E+01,-5.1100159E+00
-1.1940367E+01,-5.1127625E+00
-1.1940184E+01,-5.1127625E+00
-1.1940001E+01,-5.1112366E+00
-1.1939818E+01,-5.1106262E+00
-1.1939635E+01,-5.1124573E+00
-1.1939452E+01,-5.1091003E+00
-1.1939269E+01,-5.1084900E+00
-1.1939086E+01,-5.1103210E+00
-1.1938902E+01,-5.1106262E+00
-1.1938719E+01,-5.1121521E+00
-1.1938536E+01,-5.1145935E+00
-1.1938353E+01,-5.1112366E+00
-1.1938170E+01,-5.1042175E+00
-1.1937987E+01,-5.1023865E+00
-1.1937804E+01,-5.1066589E+00
-1.1937621E+01,-5.1084900E+00
-1.1937438E+01,-5.1094055E+00
-1.1937254E+01,-5.1078796E+00
-1.1937071E+01,-5.1078796E+00
-1.1936888E+01,-5.1057434E+00
-1.1936705E+01,-5.1075745E+00
-1.1936522E+01,-5.1075745E+00
-1.1936339E+01,-5.1133728E+00
-1.1936156E+01,-5.1066589E+00
-1.1935973E+01,-5.1078796E+00
-1.1935789E+01,-5.1121521E+00
-1.1935606E+01,-5.1106262E+00
-1.1935423E+01,-5.1078796E+00
-1.1935240E+01,-5.1084900E+00
-1.1935057E+01,-5.1124573E+00
-1.1934874E+01,-5.1103210E+00
-1.1934691E+01,-5.1097107E+00
-1.1934508E+01,-5.1091003E+00
-1.1934325E+01,-5.1057434E+00
-1.1934141E+01,-5.1060486E+00
-1.1933958E+01,-5.1072693E+00
-1.1933775E+01,-5.1081848E+00
-1.1933592E+01,-5.1109314E+00
-1.1933409E+01,-5.1106262E+00
-1.1933226E+01,-5.1112366E+00
-1.1933043E+01,-5.1097107E+00
-1.1932860E+01,-5.1081848E+00
-1.1932677E+01,-5.1091003E+00
-1.1932493E+01,-5.1127625E+00
-1.1932310E+01,-5.1155090E+00
-1.1932127E+01,-5.1145935E+00
-1.1931944E+01,-5.1084900E+00
-1.1931761E+01,-5.1115417E+00
-1.1931578E+01,-5.1087952E+00
-1.1931395E+01,-5.1054382E+00
-1.1931212E+01,-5.1023865E+00
-1.1931029E+01,-5.1084900E+00
-1.1930845E+01,-5.1139832E+00
-1.1930662E+01,-5.1127625E+00
-1.1930479E+01,-5.1081848E+00
-1.1930296E+01,-5.1075745E+00
-1.1930113E+01,-5.1106262E+00
-1.1929930E+01,-5.1127625E+00
-1.1929747E+01,-5.1142883E+00
-1.1929564E+01,-5.1109314E+00
-1.1929381E+01,-5.1100159E+00
-1.1929197E+01,-5.1081848E+00
-1.1929014E+01,-5.1100159E+00
-1.1928831E+01,-5.1124573E+00
-1.1928648E+01,-5.1103210E+00
-1.1928465E+01,-5.1094055E+00
-1.1928282E+01,-5.1084900E+00
-1.1928099E+01,-5.1084900E+00
-1.1927916E+01,-5.1130676E+00
-1.1927733E+01,-5.1145935E+00
-1.1927549E+01,-5.1152039E+00
-1.1927366E+01,-5.1072693E+00
-1.1927183E+01,-5.1075745E+00
-1.1927000E+01,-5.1103210E+00
-1.1926817E+01,-5.1103210E+00
-1.1926634E+01,-5.1145935E+00
-1.1926451E+01,-5.1136780E+00
-1.1926268E+01,-5.1167297E+00
-1.1926085E+01,-5.1179504E+00
-1.1925901E+01,-5.1145935E+00
-1.1925718E+01,-5.1142883E+00
-1.1925535E+01,-5.1121521E+00
-1.1925352E+01,-5.1106262E+00
-1.1925169E+01,-5.1115417E+00
-1.1924986E+01,-5.1106262E+00
-1.1924803E+01,-5.1097107E+00
-1.1924620E+01,-5.1100159E+00
-1.1924437E+01,-5.1161194E+00
-1.1924253E+01,-5.1164246E+00
-1.1924070E+01,-5.1158142E+00
-1.1923887E+01,-5.1161194E+00
-1.1923704E+01,-5.1152039E+00
-1.1923521E+01,-5.1124573E+00
-1.1923338E+01,-5.1109314E+00
-1.1923155E+01,-5.1051331E+00
-1.1922972E+01,-5.1087952E+00
-1.1922789E+01,-5.1136780E+00
-1.1922605E+01,-5.1148987E+00
-1.1922422E+01,-5.1091003E+00
-1.1922239E+01,-5.1060486E+00
-1.1922056E+01,-5.1078796E+00
-1.1921873E+01,-5.1084900E+00
-1.1921690E+01,-5.1139832E+00
-1.1921507E+01,-5.1118469E+00
-1.1921324E+01,-5.1051331E+00
-1.1921141E+01,-5.1084900E+00
-1.1920957E+01,-5.1081848E+00
-1.1920774E+01,-5.1063538E+00
-1.1920591E+01,-5.1078796E+00
-1.1920408E+01,-5.1118469E+00
-1.1920225E+01,-5.1145935E+00
-1.1920042E+01,-5.1112366E+00
-1.1919859E+01,-5.1097107E+00
-1.1919676E+01,-5.1036072E+00
-1.1919493E+01,-5.1054382E+00
-1.1919309E+01,-5.1057434E+00
-1.1919126E+01,-5.1094055E+00
-1.1918943E+01,-5.1109314E+00
-1.1918760E+01,-5.1054382E+00
-1.1918577E+01,-5.1039124E+00
-1.1918394E+01,-5.1081848E+00
-1.1918211E+01,-5.1060486E+00
-1.1918028E+01,-5.1036072E+00
-1.1917845E+01,-5.1045227E+00
-1.1917661E+01,-5.1060486E+00
-1.1917478E+01,-5.1078796E+00
-1.1917295E+01,-5.1023865E+00
-1.1917112E+01,-5.1048279E+00
-1.1916929E+01,-5.1051331E+00
-1.1916746E+01,-5.1039124E+00
-1.1916563E+01,-5.1057434E+00
-1.1916380E+01,-5.1097107E+00
-1.1916197E+01,-5.1078796E+00
-1.1916013E+01,-5.1072693E+00
-1.1915830E+01,-5.1060486E+00
-1.1915647E+01,-5.1014709E+00
-1.1915464E+01,-5.1045227E+00
-1.1915281E+01,-5.1081848E+00
-1.1915098E+01,-5.1054382E+00
-1.1914915E+01,-5.1084900E+00
-1.1914732E+01,-5.1078796E+00
-1.1914549E+01,-5.1029968E+00
-1.1914365E+01,-5.1017761E+00
-1.1914182E+01,-5.1045227E+00
-1.1913999E+01,-5.1094055E+00
-1.1913816E+01,-5.1084900E+00
-1.1913633E+01,-5.1066589E+00
-1.1913450E+01,-5.1057434E+00
-1.1913267E+01,-5.1094055E+00
-1.1913084E+01,-5.1115417E+00
-1.1912900E+01,-5.1054382E+00
-1.1912717E+01,-5.1029968E+00
-1.1912534E+01,-5.0999451E+00
-1.1912351E+01,-5.1048279E+00
-1.1912168E+01,-5.1081848E+00
-1.1911985E+01,-5.1091003E+00
-1.1911802E+01,-5.1072693E+00
-1.1911619E+01,-5.1060486E+00
-1.1911436E+01,-5.1069641E+00
-1.1911252E+01,-5.1042175E+00
-1.1911069E+01,-5.1017761E+00
-1.1910886E+01,-5.1026917E+00
-1.1910703E+01,-5.1048279E+00
-1.1910520E+01,-5.1026917E+00
-1.1910337E+01,-5.1057434E+00
-1.1910154E+01,-5.1078796E+00
-1.1909971E+01,-5.1072693E+00
-1.1909788E+01,-5.1042175E+00
-1.1909604E+01,-5.1036072E+00
-1.1909421E+01,-5.1048279E+00
-1.1909238E+01,-5.1106262E+00
-1.1909055E+01,-5.1100159E+00
-1.1908872E+01,-5.1048279E+00
-1.1908689E+01,-5.1005554E+00
-1.1908506E+01,-5.0993347E+00
-1.1908323E+01,-5.1054382E+00
-1.1908140E+01,-5.1124573E+00
-1.1907956E+01,-5.1078796E+00
-1.1907773E+01,-5.1023865E+00
-1.1907590E+01,-5.1069641E+00
-1.1907407E+01,-5.1124573E+00
-1.1907224E+01,-5.1084900E+00
-1.1907041E+01,-5.1109314E+00
-1.1906858E+01,-5.1066589E+00
-1.1906675E+01,-5.1060486E+00
-1.1906492E+01,-5.1045227E+00
-1.1906308E+01,-5.1060486E+00
-1.1906125E+01,-5.1087952E+00
-1.1905942E+01,-5.1127625E+00
-1.1905759E+01,-5.1133728E+00
-1.1905576E+01,-5.1087952E+00
-1.1905393E+01,-5.1066589E+00
-1.1905210E+01,-5.1048279E+00
-1.1905027E+01,-5.1091003E+00
-1.1904844E+01,-5.1142883E+00
-1.1904660E+01,-5.1173401E+00
-1.1904477E+01,-5.1133728E+00
-1.1904294E+01,-5.1133728E+00
-1.1904111E+01,-5.1118469E+00
-1.1903928E+01,-5.1081848E+00
-1.1903745E+01,-5.1078796E+00
-1.1903562E+01,-5.1130676E+00
-1.1903379E+01,-5.1118469E+00
-1.1903196E+01,-5.1133728E+00
-1.1903012E+01,-5.1127625E+00
-1.1902829E+01,-5.1124573E+00
-1.1902646E+01,-5.1066589E+00
-1.1902463E+01,-5.1081848E+00
-1.1902280E+01,-5.1133728E+00
-1.1902097E+01,-5.1118469E+00
-1.1901914E+01,-5.1145935E+00
-1.1901731E+01,-5.1142883E+00
-1.1901548E+01,-5.1112366E+00
-1.1901364E+01,-5.1130676E+00
-1.1901181E+01,-5.1130676E+00
-1.1900998E+01,-5.1139832E+00
-1.1900815E+01,-5.1145935E+00
-1.1900632E+01,-5.1112366E+00
-1.1900449E+01,-5.1072693E+00
-1.1900266E+01,-5.1057434E+00
-1.1900083E+01,-5.1066589E+00
-1.1899900E+01,-5.1084900E+00
-1.1899716E+01,-5.1087952E+00
-1.1899533E+01,-5.1130676E+00
-1.1899350E+01,-5.1142883E+00
-1.1899167E+01,-5.1167297E+00
-1.1898984E+01,-5.1188660E+00
-1.1898801E+01,-5.1091003E+00
-1.1898618E+01,-5.1103210E+00
-1.1898435E+01,-5.1081848E+00
-1.1898252E+01,-5.1109314E+00
-1.1898068E+01,-5.1066589E+00
-1.1897885E+01,-5.1051331E+00
-1.1897702E+01,-5.1094055E+00
-1.1897519E+01,-5.1130676E+00
-1.1897336E+01,-5.1130676E+00
-1.1897153E+01,-5.1078796E+00
-1.1896970E+01,-5.1124573E+00
-1.1896787E+01,-5.1130676E+00
-1.1896604E+01,-5.1145935E+00
-1.1896420E+01,-5.1112366E+00
-1.1896237E+01,-5.1081848E+00
-1.1896054E+01,-5.1075745E+00
-1.1895871E+01,-5.1106262E+00
-1.1895688E+01,-5.1081848E+00
-1.1895505E+01,-5.1100159E+00
-1.1895322E+01,-5.1072693E+00
-1.1895139E+01,-5.1118469E+00
-1.1894956E+01,-5.1094055E+00
-1.1894772E+01,-5.1112366E+00
-1.1894589E+01,-5.1103210E+00
-1.1894406E+01,-5.1109314E+00
-1.1894223E+01,-5.1100159E+00
-1.1894040E+01,-5.1118469E+00
-1.1893857E+01,-5.1103210E+00
-1.1893674E+01,-5.1100159E+00
-1.1893491E+01,-5.1130676E+00
-1.1893308E+01,-5.1103210E+00
-1.1893124E+01,-5.1087952E+00
-1.1892941E+01,-5.1057434E+00
-1.1892758E+01,-5.1029968E+00
-1.1892575E+01,-5.1060486E+00
-1.1892392E+01,-5.1033020E+00
-1.1892209E+01,-5.1048279E+00
-1.1892026E+01,-5.1106262E+00
-1.1891843E+01,-5.1078796E+00
-1.1891660E+01,-5.1078796E+00
-1.1891476E+01,-5.1069641E+00
-1.1891293E+01,-5.1078796E+00
-1.1891110E+01,-5.1042175E+00
-1.1890927E+01,-5.1017761E+00
-1.1890744E+01,-5.1094055E+00
-1.1890561E+01,-5.1091003E+00
-1.1890378E+01,-5.1081848E+00
-1.1890195E+01,-5.1118469E+00
-1.1890011E+01,-5.1158142E+00
-1.1889828E+01,-5.1130676E+00
-1.1889645E+01,-5.1136780E+00
-1.1889462E+01,-5.1124573E+00
-1.1889279E+01,-5.1148987E+00
-1.1889096E+01,-5.1106262E+00
-1.1888913E+01,-5.1100159E+00
-1.1888730E+01,-5.1094055E+00
-1.1888547E+01,-5.1094055E+00
-1.1888363E+01,-5.1118469E+00
-1.1888180E+01,-5.1097107E+00
-1.1887997E+01,-5.1097107E+00
-1.1887814E+01,-5.1060486E+00
-1.1887631E+01,-5.1100159E+00
-1.1887448E+01,-5.1133728E+00
-1.1887265E+01,-5.1133728E+00
-1.1887082E+01,-5.1084900E+00
-1.1886899E+01,-5.1051331E+00
-1.1886715E+01,-5.1081848E+00
-1.1886532E+01,-5.1029968E+00
-1.1886349E+01,-5.0981140E+00
-1.1886166E+01,-5.0990295E+00
-1.1885983E+01,-5.1029968E+00
-1.1885800E+01,-5.1121521E+00
-1.1885617E+01,-5.1124573E+00
-1.1885434E+01,-5.1136780E+00
-1.1885251E+01,-5.1133728E+00
-1.1885067E+01,-5.1042175E+00
-1.1884884E+01,-5.1036072E+00
-1.1884701E+01,-5.1112366E+00
-1.1884518E+01,-5.1112366E+00
-1.1884335E+01,-5.1155090E+00
-1.1884152E+01,-5.1170349E+00
-1.1883969E+01,-5.1103210E+00
-1.1883786E+01,-5.1100159E+00
-1.1883603E+01,-5.1121521E+00
-1.1883419E+01,-5.1112366E+00
-1.1883236E+01,-5.1048279E+00
-1.1883053E+01,-5.1048279E+00
-1.1882870E+01,-5.1072693E+00
-1.1882687E+01,-5.1152039E+00
-1.1882504E+01,-5.1136780E+00
-1.1882321E+01,-5.1106262E+00
-1.1882138E+01,-5.1112366E+00
-1.1881955E+01,-5.1051331E+00
-1.1881771E+01,-5.1048279E+00
-1.1881588E+01,-5.1084900E+00
-1.1881405E+01,-5.1094055E+00
-1.1881222E+01,-5.1078796E+00
-1.1881039E+01,-5.1112366E+00
-1.1880856E+01,-5.1152039E+00
-1.1880673E+01,-5.1115417E+00
-1.1880490E+01,-5.1106262E+00
-1.1880307E+01,-5.1069641E+00
-1.1880123E+01,-5.1075745E+00
-1.1879940E+01,-5.1054382E+00
-1.1879757E+01,-5.1091003E+00
-1.1879574E+01,-5.1084900E+00
-1.1879391E+01,-5.1091003E+00
-1.1879208E+01,-5.1069641E+00
-1.1879025E+01,-5.1103210E+00
-1.1878842E+01,-5.1060486E+00
-1.1878659E+01,-5.1042175E+00
-1.1878475E+01,-5.1033020E+00
-1.1878292E+01,-5.1066589E+00
-1.1878109E+01,-5.1100159E+00
-1.1877926E+01,-5.1109314E+00
-1.1877743E+01,-5.1115417E+00
-1.1877560E+01,-5.1106262E+00
-1.1877377E+01,-5.1094055E+00
-1.1877194E+01,-5.1087952E+00
-1.1877011E+01,-5.1130676E+00
-1.1876827E+01,-5.1124573E+00
-1.1876644E+01,-5.1066589E+00
-1.1876461E+01,-5.1066589E+00
-1.1876278E+01,-5.1048279E+00
-1.1876095E+01,-5.1063538E+00
-1.1875912E+01,-5.1152039E+00
-1.1875729E+01,-5.1158142E+00
-1.1875546E+01,-5.1170349E+00
-1.1875363E+01,-5.1167297E+00
-1.1875179E+01,-5.1127625E+00
-1.1874996E+01,-5.1087952E+00
-1.1874813E+01,-5.1109314E+00
-1.1874630E+01,-5.1124573E+00
-1.1874447E+01,-5.1109314E+00
-1.1874264E+01,-5.1084900E+00
-1.1874081E+01,-5.1060486E+00
-1.1873898E+01,-5.1072693E+00
-1.1873715E+01,-5.1106262E+00
-1.1873531E+01,-5.1109314E+00
-1.1873348E+01,-5.1142883E+00
-1.1873165E+01,-5.1136780E+00
-1.1872982E+01,-5.1152039E+00
-1.1872799E+01,-5.1158142E+00
-1.1872616E+01,-5.1158142E+00
-1.1872433E+01,-5.1130676E+00
-1.1872250E+01,-5.1103210E+00
-1.1872067E+01,-5.1112366E+00
-1.1871883E+01,-5.1084900E+00
-1.1871700E+01,-5.1066589E+00
-1.1871517E+01,-5.1072693E+00
-1.1871334E+01,-5.1142883E+00
