in s,C1 in V
-9.965440E-04,1.8096329E-02
-9.965280E-04,1.7954269E-02
-9.965120E-04,1.8368271E-02
-9.964960E-04,1.7824387E-02
-9.964800E-04,1.8567154E-02
-9.964640E-04,1.8214035E-02
-9.964480E-04,1.8615860E-02
-9.964320E-04,1.8019211E-02
-9.964160E-04,1.8579330E-02
-9.964000E-04,1.9005508E-02
-9.963840E-04,1.8839096E-02
-9.963680E-04,1.9293686E-02
-9.963520E-04,1.8863449E-02
-9.963360E-04,2.0397690E-02
-9.963200E-04,1.8981155E-02
-9.963040E-04,2.0178513E-02
-9.962880E-04,1.9853806E-02
-9.962720E-04,1.8644272E-02
-9.962560E-04,2.0750809E-02
-9.962400E-04,1.9748276E-02
-9.962240E-04,1.9772629E-02
-9.962080E-04,2.0462631E-02
-9.961920E-04,1.9370804E-02
-9.961760E-04,2.0555984E-02
-9.961600E-04,2.0137924E-02
-9.961440E-04,2.0750809E-02
-9.961280E-04,2.1517929E-02
-9.961120E-04,1.9707687E-02
-9.960960E-04,2.1128281E-02
-9.960800E-04,2.0969986E-02
-9.960640E-04,2.0892868E-02
-9.960480E-04,2.1294693E-02
-9.960320E-04,2.1022751E-02
-9.960160E-04,2.0734573E-02
-9.960000E-04,2.2203873E-02
-9.959840E-04,2.1205399E-02
-9.959680E-04,2.1258163E-02
-9.959520E-04,2.1112045E-02
-9.959360E-04,2.0969986E-02
-9.959200E-04,2.1866989E-02
-9.959040E-04,2.1777695E-02
-9.958880E-04,2.1659988E-02
-9.958720E-04,2.1099869E-02
-9.958560E-04,2.2581345E-02
-9.958400E-04,2.2504227E-02
-9.958240E-04,2.2414932E-02
-9.958080E-04,2.2309402E-02
-9.957920E-04,2.2232285E-02
-9.957760E-04,2.2792404E-02
-9.957600E-04,2.2662521E-02
-9.957440E-04,2.2479874E-02
-9.957280E-04,2.2646286E-02
-9.957120E-04,2.3230759E-02
-9.956960E-04,2.2479874E-02
-9.956800E-04,2.4233292E-02
-9.956640E-04,2.2569168E-02
-9.956480E-04,2.3831467E-02
-9.956320E-04,2.3413406E-02
-9.956160E-04,2.3518936E-02
-9.956000E-04,2.3961349E-02
-9.955840E-04,2.3819290E-02
-9.955680E-04,2.4700058E-02
-9.955520E-04,2.3855820E-02
-9.955360E-04,2.4103409E-02
-9.955200E-04,2.4273880E-02
-9.955040E-04,2.3790878E-02
-9.954880E-04,2.4038467E-02
-9.954720E-04,2.4415939E-02
-9.954560E-04,2.4622940E-02
-9.954400E-04,2.5442825E-02
-9.954240E-04,2.4468704E-02
-9.954080E-04,2.5093765E-02
-9.953920E-04,2.4728470E-02
-9.953760E-04,2.5337296E-02
-9.953600E-04,2.5779709E-02
-9.953440E-04,2.5726944E-02
-9.953280E-04,2.6104416E-02
-9.953120E-04,2.4598587E-02
-9.952960E-04,2.5662003E-02
-9.952800E-04,2.6002945E-02
-9.952640E-04,2.6027298E-02
-9.952480E-04,2.5950180E-02
-9.952320E-04,2.5726944E-02
-9.952160E-04,2.5519943E-02
-9.952000E-04,2.6494064E-02
-9.951840E-04,2.5649826E-02
-9.951680E-04,2.6145004E-02
-9.951520E-04,2.6132828E-02
-9.951360E-04,2.6185593E-02
-9.951200E-04,2.6494064E-02
-9.951040E-04,2.5442825E-02
-9.950880E-04,2.6977066E-02
-9.950720E-04,2.6457535E-02
-9.950560E-04,2.7313950E-02
-9.950400E-04,2.7484421E-02
-9.950240E-04,2.6871536E-02
-9.950080E-04,2.7472244E-02
-9.949920E-04,2.7261185E-02
-9.949760E-04,2.7874069E-02
-9.949600E-04,2.7679245E-02
-9.949440E-04,2.7443832E-02
-9.949280E-04,2.7809128E-02
-9.949120E-04,2.6835007E-02
-9.948960E-04,2.7589951E-02
-9.948800E-04,2.7951187E-02
-9.948640E-04,2.7614304E-02
-9.948480E-04,2.8044540E-02
-9.948320E-04,2.7756363E-02
-9.948160E-04,2.8158188E-02
-9.948000E-04,2.8499130E-02
-9.947840E-04,2.8511307E-02
-9.947680E-04,2.9006485E-02
-9.947520E-04,2.8681778E-02
-9.947360E-04,2.9590958E-02
-9.947200E-04,2.9225662E-02
-9.947040E-04,2.9254074E-02
-9.946880E-04,2.9185074E-02
-9.946720E-04,2.9785782E-02
-9.946560E-04,2.9432663E-02
-9.946400E-04,2.9875076E-02
-9.946240E-04,2.9213486E-02
-9.946080E-04,3.0280960E-02
-9.945920E-04,2.9473251E-02
-9.945760E-04,3.0577255E-02
-9.945600E-04,2.9980606E-02
-9.945440E-04,2.9396133E-02
-9.945280E-04,3.0017136E-02
-9.945120E-04,3.0134842E-02
-9.944960E-04,3.0199783E-02
-9.944800E-04,3.0642197E-02
-9.944640E-04,3.0475784E-02
-9.944480E-04,3.0524490E-02
-9.944320E-04,3.1214493E-02
-9.944160E-04,3.1019669E-02
-9.944000E-04,3.1397141E-02
-9.943840E-04,3.0694962E-02
-9.943680E-04,3.1981613E-02
-9.943520E-04,3.0098312E-02
-9.943360E-04,3.1007492E-02
-9.943200E-04,3.0954727E-02
-9.943040E-04,3.1320023E-02
-9.942880E-04,3.1332199E-02
-9.942720E-04,3.0329666E-02
-9.942560E-04,3.1226669E-02
-9.942400E-04,3.1644730E-02
-9.942240E-04,3.1409317E-02
-9.942080E-04,3.1697495E-02
-9.941920E-04,3.1774612E-02
-9.941760E-04,3.1397141E-02
-9.941600E-04,3.2411850E-02
-9.941440E-04,3.1527023E-02
-9.941280E-04,3.2464615E-02
-9.941120E-04,3.1827377E-02
-9.940960E-04,3.2152084E-02
-9.940800E-04,3.2748734E-02
-9.940640E-04,3.2683792E-02
-9.940480E-04,3.2907028E-02
-9.940320E-04,3.1993790E-02
-9.940160E-04,3.3998856E-02
-9.940000E-04,3.3333206E-02
-9.939840E-04,3.2748734E-02
-9.939680E-04,3.3215500E-02
-9.939520E-04,3.3686325E-02
-9.939360E-04,3.3828384E-02
-9.939200E-04,3.4400681E-02
-9.939040E-04,3.3385971E-02
-9.938880E-04,3.4636093E-02
-9.938720E-04,3.4063797E-02
-9.938560E-04,3.3463089E-02
-9.938400E-04,3.5050095E-02
-9.938240E-04,3.4830917E-02
-9.938080E-04,3.4311386E-02
-9.937920E-04,3.4530563E-02
-9.937760E-04,3.5610214E-02
-9.937600E-04,3.4790329E-02
-9.937440E-04,3.4985153E-02
-9.937280E-04,3.4802505E-02
-9.937120E-04,3.4972977E-02
-9.936960E-04,3.4920212E-02
-9.936800E-04,3.5403214E-02
-9.936640E-04,3.5167801E-02
-9.936480E-04,3.4944565E-02
-9.936320E-04,3.5192154E-02
-9.936160E-04,3.4648270E-02
-9.936000E-04,3.5451920E-02
-9.935840E-04,3.5285507E-02
-9.935680E-04,3.5764450E-02
-9.935520E-04,3.4985153E-02
-9.935360E-04,3.6377335E-02
-9.935200E-04,3.6129745E-02
-9.935040E-04,3.5179977E-02
-9.934880E-04,3.5857803E-02
-9.934720E-04,3.5285507E-02
-9.934560E-04,3.6726395E-02
-9.934400E-04,3.5947098E-02
-9.934240E-04,3.5910568E-02
-9.934080E-04,3.6921219E-02
-9.933920E-04,3.6872513E-02
-9.933760E-04,3.6401688E-02
-9.933600E-04,3.6921219E-02
-9.933440E-04,3.6194687E-02
-9.933280E-04,3.7440750E-02
-9.933120E-04,3.6596512E-02
-9.932960E-04,3.7834457E-02
-9.932800E-04,3.7639633E-02
-9.932640E-04,3.7375809E-02
-9.932480E-04,3.7728928E-02
-9.932320E-04,3.7038925E-02
-9.932160E-04,3.7392044E-02
-9.932000E-04,3.8520401E-02
-9.931840E-04,3.7976517E-02
-9.931680E-04,3.8585342E-02
-9.931520E-04,3.8224106E-02
-9.931360E-04,3.8118576E-02
-9.931200E-04,3.8496048E-02
-9.931040E-04,3.8183517E-02
-9.930880E-04,3.8520401E-02
-9.930720E-04,3.8885696E-02
-9.930560E-04,3.8406754E-02
-9.930400E-04,3.9263168E-02
-9.930240E-04,3.8313400E-02
-9.930080E-04,3.9263168E-02
-9.929920E-04,3.8690872E-02
-9.929760E-04,3.9328110E-02
-9.929600E-04,3.9823288E-02
-9.929440E-04,3.8625931E-02
-9.929280E-04,3.9628464E-02
-9.929120E-04,3.9039932E-02
-9.928960E-04,3.9027756E-02
-9.928800E-04,3.9003403E-02
-9.928640E-04,3.8755814E-02
-9.928480E-04,3.9405228E-02
-9.928320E-04,3.8861343E-02
-9.928160E-04,3.9782700E-02
-9.928000E-04,4.0184525E-02
-9.927840E-04,3.9482346E-02
-9.927680E-04,4.0939468E-02
-9.927520E-04,3.9104874E-02
-9.927360E-04,4.0277878E-02
-9.927200E-04,3.9612228E-02
-9.927040E-04,4.0407761E-02
-9.926880E-04,4.0119583E-02
-9.926720E-04,4.0679703E-02
-9.926560E-04,3.9989700E-02
-9.926400E-04,4.1134293E-02
-9.926240E-04,4.0821762E-02
-9.926080E-04,4.0797409E-02
-9.925920E-04,4.0342819E-02
-9.925760E-04,4.1174881E-02
-9.925600E-04,4.1511765E-02
-9.925440E-04,4.1747177E-02
-9.925280E-04,4.2368179E-02
-9.925120E-04,4.1316940E-02
-9.924960E-04,4.1929825E-02
-9.924800E-04,4.2238297E-02
-9.924640E-04,4.2213943E-02
-9.924480E-04,4.2356003E-02
-9.924320E-04,4.1877060E-02
-9.924160E-04,4.1653824E-02
-9.924000E-04,4.2632004E-02
-9.923840E-04,4.2201767E-02
-9.923680E-04,4.2863358E-02
-9.923520E-04,4.1929825E-02
-9.923360E-04,4.2124649E-02
-9.923200E-04,4.3021652E-02
-9.923040E-04,4.2420944E-02
-9.922880E-04,4.2368179E-02
-9.922720E-04,4.3098770E-02
-9.922560E-04,4.2786240E-02
-9.922400E-04,4.3930832E-02
-9.922240E-04,4.3671066E-02
-9.922080E-04,4.3423477E-02
-9.921920E-04,4.2774063E-02
-9.921760E-04,4.3046005E-02
-9.921600E-04,4.2981064E-02
-9.921440E-04,4.3216476E-02
-9.921280E-04,4.4527481E-02
-9.921120E-04,4.3305771E-02
-9.920960E-04,4.3707596E-02
-9.920800E-04,4.4426010E-02
-9.920640E-04,4.3618301E-02
-9.920480E-04,4.4214951E-02
-9.920320E-04,4.3577713E-02
-9.920160E-04,4.3930832E-02
-9.920000E-04,4.3967361E-02
-9.919840E-04,4.4007950E-02
-9.919680E-04,4.4917130E-02
-9.919520E-04,4.3671066E-02
-9.919360E-04,4.4645187E-02
-9.919200E-04,4.5749191E-02
-9.919040E-04,4.5465073E-02
-9.918880E-04,4.5229660E-02
-9.918720E-04,4.4255539E-02
-9.918560E-04,4.5047012E-02
-9.918400E-04,4.5647720E-02
-9.918240E-04,4.5672073E-02
-9.918080E-04,4.5022659E-02
-9.917920E-04,4.5761368E-02
-9.917760E-04,4.5582779E-02
-9.917600E-04,4.6414841E-02
-9.917440E-04,4.5176895E-02
-9.917280E-04,4.6061722E-02
-9.917120E-04,4.5217484E-02
-9.916960E-04,4.6155075E-02
-9.916800E-04,4.5984604E-02
-9.916640E-04,4.6556900E-02
-9.916480E-04,4.6593430E-02
-9.916320E-04,4.6155075E-02
-9.916160E-04,4.6256546E-02
-9.916000E-04,4.7271255E-02
-9.915840E-04,4.6333664E-02
-9.915680E-04,4.7543198E-02
-9.915520E-04,4.6451370E-02
-9.915360E-04,4.6244370E-02
-9.915200E-04,4.7100784E-02
-9.915040E-04,4.5996780E-02
-9.914880E-04,4.6987137E-02
-9.914720E-04,4.6751724E-02
-9.914560E-04,4.6987137E-02
-9.914400E-04,4.6841019E-02
-9.914240E-04,4.7035843E-02
-9.914080E-04,4.7388962E-02
-9.913920E-04,4.7052078E-02
-9.913760E-04,4.7725845E-02
-9.913600E-04,4.7790787E-02
-9.913440E-04,4.7336197E-02
-9.913280E-04,4.8350906E-02
-9.913120E-04,4.7518845E-02
-9.912960E-04,4.7973434E-02
-9.912800E-04,4.8322495E-02
-9.912640E-04,4.8975967E-02
-9.912480E-04,4.8858261E-02
-9.912320E-04,4.8026199E-02
-9.912160E-04,4.8415848E-02
-9.912000E-04,4.8440201E-02
-9.911840E-04,4.8793320E-02
-9.911680E-04,4.9532028E-02
-9.911520E-04,4.8663437E-02
-9.911360E-04,4.9572617E-02
-9.911200E-04,4.9118027E-02
-9.911040E-04,4.9130203E-02
-9.910880E-04,4.9507675E-02
-9.910720E-04,4.9714676E-02
-9.910560E-04,4.9337204E-02
-9.910400E-04,5.0534561E-02
-9.910240E-04,4.8740555E-02
-9.910080E-04,4.9596970E-02
-9.909920E-04,4.9118027E-02
-9.909760E-04,5.0327560E-02
-9.909600E-04,5.0079971E-02
-9.909440E-04,4.9300674E-02
-9.909280E-04,5.0104324E-02
-9.909120E-04,4.9402145E-02
-9.908960E-04,5.0546738E-02
-9.908800E-04,5.0132736E-02
-9.908640E-04,4.9856735E-02
-9.908480E-04,5.0457443E-02
-9.908320E-04,5.0222031E-02
-9.908160E-04,5.0481796E-02
-9.908000E-04,5.0871445E-02
-9.907840E-04,5.0729385E-02
-9.907680E-04,5.0493973E-02
-9.907520E-04,5.0185501E-02
-9.907360E-04,5.0782150E-02
-9.907200E-04,5.0404678E-02
-9.907040E-04,5.1094681E-02
-9.906880E-04,5.1106857E-02
-9.906720E-04,5.0729385E-02
-9.906560E-04,5.1001328E-02
-9.906400E-04,5.0989151E-02
-9.906240E-04,5.2003860E-02
-9.906080E-04,5.1236740E-02
-9.905920E-04,5.1833389E-02
-9.905760E-04,5.2109390E-02
-9.905600E-04,5.2535568E-02
-9.905440E-04,5.2016037E-02
-9.905280E-04,5.2746628E-02
-9.905120E-04,5.1796860E-02
-9.904960E-04,5.2275803E-02
-9.904800E-04,5.2446274E-02
-9.904640E-04,5.1914566E-02
-9.904480E-04,5.3249924E-02
-9.904320E-04,5.1951096E-02
-9.904160E-04,5.2730392E-02
-9.904000E-04,5.3120041E-02
-9.903840E-04,5.2913040E-02
-9.903680E-04,5.2665451E-02
-9.903520E-04,5.2811569E-02
-9.903360E-04,5.3927750E-02
-9.903200E-04,5.4146927E-02
-9.903040E-04,5.2641098E-02
-9.902880E-04,5.4252457E-02
-9.902720E-04,5.3643631E-02
-9.902560E-04,5.3266159E-02
-9.902400E-04,5.4187515E-02
-9.902240E-04,5.3314865E-02
-9.902080E-04,5.4487869E-02
-9.901920E-04,5.3343277E-02
-9.901760E-04,5.3692337E-02
-9.901600E-04,5.4771988E-02
-9.901440E-04,5.3720749E-02
-9.901280E-04,5.4694870E-02
-9.901120E-04,5.3290512E-02
-9.900960E-04,5.4345810E-02
-9.900800E-04,5.3797867E-02
-9.900640E-04,5.4670517E-02
-9.900480E-04,5.4694870E-02
-9.900320E-04,5.4629929E-02
-9.900160E-04,5.4564987E-02
-9.900000E-04,5.4642105E-02
-9.899840E-04,5.4682693E-02
-9.899680E-04,5.5969345E-02
-9.899520E-04,5.4564987E-02
-9.899360E-04,5.5242813E-02
-9.899200E-04,5.6139816E-02
-9.899040E-04,5.5267166E-02
-9.898880E-04,5.5993698E-02
-9.898720E-04,5.4966812E-02
-9.898560E-04,5.5880051E-02
-9.898400E-04,5.4642105E-02
-9.898240E-04,5.5827286E-02
-9.898080E-04,5.6346817E-02
-9.897920E-04,5.5969345E-02
-9.897760E-04,5.5072342E-02
-9.897600E-04,5.6854172E-02
-9.897440E-04,5.5226578E-02
-9.897280E-04,5.7073349E-02
-9.897120E-04,5.5851639E-02
-9.896960E-04,5.6813583E-02
-9.896800E-04,5.6448288E-02
-9.896640E-04,5.6890701E-02
-9.896480E-04,5.7203232E-02
-9.896320E-04,5.7345291E-02
-9.896160E-04,5.6825760E-02
-9.896000E-04,5.6594406E-02
-9.895840E-04,5.6777054E-02
-9.895680E-04,5.7036819E-02
-9.895520E-04,5.6841995E-02
-9.895360E-04,5.7308762E-02
-9.895200E-04,5.7803940E-02
-9.895040E-04,5.7008408E-02
-9.894880E-04,5.7503586E-02
-9.894720E-04,5.6643112E-02
-9.894560E-04,5.7243820E-02
-9.894400E-04,5.7816116E-02
-9.894240E-04,5.7280350E-02
-9.894080E-04,5.8258530E-02
-9.893920E-04,5.7231644E-02
-9.893760E-04,5.8153000E-02
-9.893600E-04,5.7893234E-02
-9.893440E-04,5.7657822E-02
-9.893280E-04,5.8725296E-02
-9.893120E-04,5.8047470E-02
-9.892960E-04,5.8700943E-02
-9.892800E-04,5.8424942E-02
-9.892640E-04,5.8193588E-02
-9.892480E-04,5.8193588E-02
-9.892320E-04,5.8583237E-02
-9.892160E-04,5.8554825E-02
-9.892000E-04,5.8985062E-02
-9.891840E-04,5.9062180E-02
-9.891680E-04,5.9622299E-02
-9.891520E-04,5.7710587E-02
-9.891360E-04,5.9192062E-02
-9.891200E-04,5.8518295E-02
-9.891040E-04,5.8360001E-02
-9.890880E-04,5.9857712E-02
-9.890720E-04,5.9439651E-02
-9.890560E-04,5.9581711E-02
-9.890400E-04,5.9792770E-02
-9.890240E-04,5.9711594E-02
-9.890080E-04,5.9662888E-02
-9.889920E-04,5.9906418E-02
-9.889760E-04,5.9569534E-02
-9.889600E-04,6.0714127E-02
-9.889440E-04,6.0312302E-02
-9.889280E-04,6.1115952E-02
-9.889120E-04,6.0235184E-02
-9.888960E-04,6.0649185E-02
-9.888800E-04,6.0572067E-02
-9.888640E-04,6.0442184E-02
-9.888480E-04,6.1688248E-02
-9.888320E-04,5.9971359E-02
-9.888160E-04,6.1339188E-02
-9.888000E-04,6.0559891E-02
-9.887840E-04,6.1781601E-02
-9.887680E-04,6.0714127E-02
-9.887520E-04,6.1115952E-02
-9.887360E-04,6.1688248E-02
-9.887200E-04,6.1570541E-02
-9.887040E-04,6.1067245E-02
-9.886880E-04,6.2118484E-02
-9.886720E-04,6.0673538E-02
-9.886560E-04,6.1481247E-02
-9.886400E-04,6.1209305E-02
-9.886240E-04,6.1870895E-02
-9.886080E-04,6.1716660E-02
-9.885920E-04,6.1558365E-02
-9.885760E-04,6.2455368E-02
-9.885600E-04,6.1935837E-02
-9.885440E-04,6.2248367E-02
-9.885280E-04,6.1493423E-02
-9.885120E-04,6.1704483E-02
-9.884960E-04,6.0961716E-02
-9.884800E-04,6.2897781E-02
-9.884640E-04,6.2443192E-02
-9.884480E-04,6.2613663E-02
-9.884320E-04,6.2272720E-02
-9.884160E-04,6.2467545E-02
-9.884000E-04,6.2702957E-02
-9.883840E-04,6.1883072E-02
-9.883680E-04,6.3652725E-02
-9.883520E-04,6.2767899E-02
-9.883360E-04,6.3234665E-02
-9.883200E-04,6.3535019E-02
-9.883040E-04,6.2950546E-02
-9.882880E-04,6.3352371E-02
-9.882720E-04,6.3859726E-02
-9.882560E-04,6.3198135E-02
-9.882400E-04,6.3380783E-02
-9.882240E-04,6.3977432E-02
-9.882080E-04,6.3287430E-02
-9.881920E-04,6.4265610E-02
-9.881760E-04,6.3522842E-02
-9.881600E-04,6.4419846E-02
-9.881440E-04,6.3640549E-02
-9.881280E-04,6.4367081E-02
-9.881120E-04,6.3729843E-02
-9.880960E-04,6.5069260E-02
-9.880800E-04,6.4407669E-02
-9.880640E-04,6.4314316E-02
-9.880480E-04,6.4915024E-02
-9.880320E-04,6.4756729E-02
-9.880160E-04,6.4979965E-02
-9.880000E-04,6.5536026E-02
-9.879840E-04,6.4602493E-02
-9.879680E-04,6.4395493E-02
-9.879520E-04,6.4886612E-02
-9.879360E-04,6.5044907E-02
-9.879200E-04,6.4732376E-02
-9.879040E-04,6.4237198E-02
-9.878880E-04,6.5552261E-02
-9.878720E-04,6.3924667E-02
-9.878560E-04,6.5848557E-02
-9.878400E-04,6.5239731E-02
-9.878240E-04,6.5122025E-02
-9.878080E-04,6.5406143E-02
-9.877920E-04,6.5146378E-02
-9.877760E-04,6.4797318E-02
-9.877600E-04,6.5523849E-02
-9.877440E-04,6.5653732E-02
-9.877280E-04,6.6071793E-02
-9.877120E-04,6.5848557E-02
-9.876960E-04,6.5536026E-02
-9.876800E-04,6.5641556E-02
-9.876640E-04,6.4927200E-02
-9.876480E-04,6.6615677E-02
-9.876320E-04,6.5653732E-02
-9.876160E-04,6.6148911E-02
