in s,C1 in V
-5.98640E-04,6.5276260E-02
-5.98624E-04,6.4915024E-02
-5.98608E-04,6.4549728E-02
-5.98592E-04,6.4951553E-02
-5.98576E-04,6.5122025E-02
-5.98560E-04,6.3729843E-02
-5.98544E-04,6.5239731E-02
-5.98528E-04,6.4119492E-02
-5.98512E-04,6.4691788E-02
-5.98496E-04,6.5122025E-02
-5.98480E-04,6.4963730E-02
-5.98464E-04,6.5864792E-02
-5.98448E-04,6.4131668E-02
-5.98432E-04,6.4886612E-02
-5.98416E-04,6.4030197E-02
-5.98400E-04,6.4549728E-02
-5.98384E-04,6.4809494E-02
-5.98368E-04,6.4225021E-02
-5.98352E-04,6.4797318E-02
-5.98336E-04,6.5044907E-02
-5.98320E-04,6.4265610E-02
-5.98304E-04,6.4432022E-02
-5.98288E-04,6.4395493E-02
-5.98272E-04,6.4992142E-02
-5.98256E-04,6.4768906E-02
-5.98240E-04,6.4525375E-02
-5.98224E-04,6.4679611E-02
-5.98208E-04,6.4314316E-02
-5.98192E-04,6.4744553E-02
-5.98176E-04,6.3977432E-02
-5.98160E-04,6.4979965E-02
-5.98144E-04,6.5174789E-02
-5.98128E-04,6.3835373E-02
-5.98112E-04,6.5487320E-02
-5.98096E-04,6.4042374E-02
-5.98080E-04,6.5369614E-02
-5.98064E-04,6.4549728E-02
-5.98048E-04,6.4432022E-02
-5.98032E-04,6.4444199E-02
-5.98016E-04,6.4850082E-02
-5.98000E-04,6.4484787E-02
-5.97984E-04,6.5227554E-02
-5.97968E-04,6.4432022E-02
-5.97952E-04,6.4655258E-02
-5.97936E-04,6.5097672E-02
-5.97920E-04,6.4951553E-02
-5.97904E-04,6.4679611E-02
-5.97888E-04,6.3912491E-02
-5.97872E-04,6.5393967E-02
-5.97856E-04,6.3806961E-02
-5.97840E-04,6.4939377E-02
-5.97824E-04,6.4119492E-02
-5.97808E-04,6.4200668E-02
-5.97792E-04,6.4225021E-02
-5.97776E-04,6.4549728E-02
-5.97760E-04,6.4082962E-02
-5.97744E-04,6.5264084E-02
-5.97728E-04,6.2780075E-02
-5.97712E-04,6.4862259E-02
-5.97696E-04,6.4444199E-02
-5.97680E-04,6.3677078E-02
-5.97664E-04,6.5600967E-02
-5.97648E-04,6.3198135E-02
-5.97632E-04,6.5057083E-02
-5.97616E-04,6.3965256E-02
-5.97600E-04,6.4821671E-02
-5.97584E-04,6.3912491E-02
-5.97568E-04,6.3522842E-02
-5.97552E-04,6.4030197E-02
-5.97536E-04,6.4314316E-02
-5.97520E-04,6.3888138E-02
-5.97504E-04,6.4850082E-02
-5.97488E-04,6.3705490E-02
-5.97472E-04,6.5304672E-02
-5.97456E-04,6.3498489E-02
-5.97440E-04,6.4667435E-02
-5.97424E-04,6.4525375E-02
-5.97408E-04,6.4042374E-02
-5.97392E-04,6.5069260E-02
-5.97376E-04,6.4172256E-02
-5.97360E-04,6.5016495E-02
-5.97344E-04,6.3652725E-02
-5.97328E-04,6.4095139E-02
-5.97312E-04,6.4249374E-02
-5.97296E-04,6.3924667E-02
-5.97280E-04,6.3847549E-02
-5.97264E-04,6.4107315E-02
-5.97248E-04,6.3405136E-02
-5.97232E-04,6.3770432E-02
-5.97216E-04,6.3806961E-02
-5.97200E-04,6.4756729E-02
-5.97184E-04,6.2666428E-02
-5.97168E-04,6.4277786E-02
-5.97152E-04,6.3859726E-02
-5.97136E-04,6.3782608E-02
-5.97120E-04,6.3640549E-02
-5.97104E-04,6.3275253E-02
-5.97088E-04,6.2755722E-02
-5.97072E-04,6.3392960E-02
-5.97056E-04,6.3145370E-02
-5.97040E-04,6.3835373E-02
-5.97024E-04,6.3871902E-02
-5.97008E-04,6.3677078E-02
-5.96992E-04,6.3758255E-02
-5.96976E-04,6.3535019E-02
-5.96960E-04,6.2974899E-02
-5.96944E-04,6.3015488E-02
-5.96928E-04,6.2731369E-02
-5.96912E-04,6.4131668E-02
-5.96896E-04,6.2820663E-02
-5.96880E-04,6.3823196E-02
-5.96864E-04,6.3340195E-02
-5.96848E-04,6.3056076E-02
-5.96832E-04,6.3433548E-02
-5.96816E-04,6.2974899E-02
-5.96800E-04,6.3222488E-02
-5.96784E-04,6.3664902E-02
-5.96768E-04,6.2974899E-02
-5.96752E-04,6.3770432E-02
-5.96736E-04,6.3871902E-02
-5.96720E-04,6.3405136E-02
-5.96704E-04,6.3705490E-02
-5.96688E-04,6.2260544E-02
-5.96672E-04,6.4277786E-02
-5.96656E-04,6.2690781E-02
-5.96640E-04,6.3092606E-02
-5.96624E-04,6.3368607E-02
-5.96608E-04,6.2666428E-02
-5.96592E-04,6.3806961E-02
-5.96576E-04,6.2808487E-02
-5.96560E-04,6.3522842E-02
-5.96544E-04,6.3392960E-02
-5.96528E-04,6.3263077E-02
-5.96512E-04,6.3445724E-02
-5.96496E-04,6.3157547E-02
-5.96480E-04,6.2353897E-02
-5.96464E-04,6.4030197E-02
-5.96448E-04,6.2272720E-02
-5.96432E-04,6.4537552E-02
-5.96416E-04,6.2159073E-02
-5.96400E-04,6.3965256E-02
-5.96384E-04,6.2808487E-02
-5.96368E-04,6.2690781E-02
-5.96352E-04,6.3535019E-02
-5.96336E-04,6.2353897E-02
-5.96320E-04,6.3287430E-02
-5.96304E-04,6.3003311E-02
-5.96288E-04,6.2183426E-02
-5.96272E-04,6.3185959E-02
-5.96256E-04,6.2873428E-02
-5.96240E-04,6.3445724E-02
-5.96224E-04,6.3847549E-02
-5.96208E-04,6.2666428E-02
-5.96192E-04,6.3717667E-02
-5.96176E-04,6.2690781E-02
-5.96160E-04,6.2861252E-02
-5.96144E-04,6.3417313E-02
-5.96128E-04,6.2130661E-02
-5.96112E-04,6.2974899E-02
-5.96096E-04,6.2832840E-02
-5.96080E-04,6.3157547E-02
-5.96064E-04,6.3185959E-02
-5.96048E-04,6.2613663E-02
-5.96032E-04,6.3806961E-02
-5.96016E-04,6.1339188E-02
-5.96000E-04,6.3547195E-02
-5.95984E-04,6.3628372E-02
-5.95968E-04,6.2353897E-02
-5.95952E-04,6.3250900E-02
-5.95936E-04,6.2962723E-02
-5.95920E-04,6.2353897E-02
-5.95904E-04,6.3222488E-02
-5.95888E-04,6.2195602E-02
-5.95872E-04,6.3328018E-02
-5.95856E-04,6.2650192E-02
-5.95840E-04,6.3729843E-02
-5.95824E-04,6.2938370E-02
-5.95808E-04,6.2613663E-02
-5.95792E-04,6.3145370E-02
-5.95776E-04,6.3340195E-02
-5.95760E-04,6.2520309E-02
-5.95744E-04,6.2974899E-02
-5.95728E-04,6.1623306E-02
-5.95712E-04,6.2962723E-02
-5.95696E-04,6.2601486E-02
-5.95680E-04,6.2796310E-02
-5.95664E-04,6.2731369E-02
-5.95648E-04,6.1911484E-02
-5.95632E-04,6.3806961E-02
-5.95616E-04,6.1245834E-02
-5.95600E-04,6.3547195E-02
-5.95584E-04,6.2897781E-02
-5.95568E-04,6.2820663E-02
-5.95552E-04,6.3015488E-02
-5.95536E-04,6.3104782E-02
-5.95520E-04,6.2638016E-02
-5.95504E-04,6.2974899E-02
-5.95488E-04,6.3169724E-02
-5.95472E-04,6.3210312E-02
-5.95456E-04,6.2337662E-02
-5.95440E-04,6.2077896E-02
-5.95424E-04,6.2601486E-02
-5.95408E-04,6.1635483E-02
-5.95392E-04,6.3433548E-02
-5.95376E-04,6.2743546E-02
-5.95360E-04,6.3056076E-02
-5.95344E-04,6.2248367E-02
-5.95328E-04,6.2272720E-02
-5.95312E-04,6.3039841E-02
-5.95296E-04,6.2000778E-02
-5.95280E-04,6.2926193E-02
-5.95264E-04,6.2926193E-02
-5.95248E-04,6.2638016E-02
-5.95232E-04,6.2224014E-02
-5.95216E-04,6.3169724E-02
-5.95200E-04,6.2650192E-02
-5.95184E-04,6.3380783E-02
-5.95168E-04,6.2053543E-02
-5.95152E-04,6.3652725E-02
-5.95136E-04,6.2560898E-02
-5.95120E-04,6.2260544E-02
-5.95104E-04,6.3250900E-02
-5.95088E-04,6.2029190E-02
-5.95072E-04,6.3535019E-02
-5.95056E-04,6.1870895E-02
-5.95040E-04,6.2573074E-02
-5.95024E-04,6.2638016E-02
-5.95008E-04,6.2926193E-02
-5.94992E-04,6.2755722E-02
-5.94976E-04,6.2796310E-02
-5.94960E-04,6.2832840E-02
-5.94944E-04,6.2926193E-02
-5.94928E-04,6.2897781E-02
-5.94912E-04,6.3547195E-02
-5.94896E-04,6.2171249E-02
-5.94880E-04,6.3599960E-02
-5.94864E-04,6.2950546E-02
-5.94848E-04,6.2755722E-02
-5.94832E-04,6.3352371E-02
-5.94816E-04,6.3275253E-02
-5.94800E-04,6.3498489E-02
-5.94784E-04,6.2443192E-02
-5.94768E-04,6.2431015E-02
-5.94752E-04,6.2678604E-02
-5.94736E-04,6.2767899E-02
-5.94720E-04,6.3677078E-02
-5.94704E-04,6.3405136E-02
-5.94688E-04,6.2390427E-02
-5.94672E-04,6.3015488E-02
-5.94656E-04,6.2431015E-02
-5.94640E-04,6.2455368E-02
-5.94624E-04,6.3368607E-02
-5.94608E-04,6.2041367E-02
-5.94592E-04,6.3794785E-02
-5.94576E-04,6.2731369E-02
-5.94560E-04,6.2625839E-02
-5.94544E-04,6.2974899E-02
-5.94528E-04,6.2897781E-02
-5.94512E-04,6.2743546E-02
-5.94496E-04,6.2780075E-02
-5.94480E-04,6.2224014E-02
-5.94464E-04,6.3352371E-02
-5.94448E-04,6.2224014E-02
-5.94432E-04,6.3742020E-02
-5.94416E-04,6.3250900E-02
-5.94400E-04,6.2767899E-02
-5.94384E-04,6.3104782E-02
-5.94368E-04,6.2585251E-02
-5.94352E-04,6.2962723E-02
-5.94336E-04,6.2455368E-02
-5.94320E-04,6.2950546E-02
-5.94304E-04,6.3482254E-02
-5.94288E-04,6.2897781E-02
-5.94272E-04,6.3121017E-02
-5.94256E-04,6.2248367E-02
-5.94240E-04,6.2573074E-02
-5.94224E-04,6.2585251E-02
-5.94208E-04,6.2288956E-02
-5.94192E-04,6.2926193E-02
-5.94176E-04,6.3145370E-02
-5.94160E-04,6.2585251E-02
-5.94144E-04,6.2808487E-02
-5.94128E-04,6.1923660E-02
-5.94112E-04,6.2780075E-02
-5.94096E-04,6.2272720E-02
-5.94080E-04,6.2861252E-02
-5.94064E-04,6.2130661E-02
-5.94048E-04,6.1846542E-02
-5.94032E-04,6.3835373E-02
-5.94016E-04,6.2780075E-02
-5.94000E-04,6.2820663E-02
-5.93984E-04,6.2366074E-02
-5.93968E-04,6.2690781E-02
-5.93952E-04,6.2118484E-02
-5.93936E-04,6.2613663E-02
-5.93920E-04,6.2845016E-02
-5.93904E-04,6.2520309E-02
-5.93888E-04,6.1793777E-02
-5.93872E-04,6.3222488E-02
-5.93856E-04,6.2337662E-02
-5.93840E-04,6.3299606E-02
-5.93824E-04,6.2106308E-02
-5.93808E-04,6.2077896E-02
-5.93792E-04,6.2455368E-02
-5.93776E-04,6.2508133E-02
-5.93760E-04,6.3234665E-02
-5.93744E-04,6.3092606E-02
-5.93728E-04,6.2183426E-02
-5.93712E-04,6.2548721E-02
-5.93696E-04,6.2678604E-02
-5.93680E-04,6.2796310E-02
-5.93664E-04,6.2832840E-02
-5.93648E-04,6.1339188E-02
-5.93632E-04,6.3392960E-02
-5.93616E-04,6.2313309E-02
-5.93600E-04,6.3121017E-02
-5.93584E-04,6.2130661E-02
-5.93568E-04,6.1834366E-02
-5.93552E-04,6.2832840E-02
-5.93536E-04,6.1846542E-02
-5.93520E-04,6.2467545E-02
-5.93504E-04,6.2548721E-02
-5.93488E-04,6.2106308E-02
-5.93472E-04,6.2053543E-02
-5.93456E-04,6.2573074E-02
-5.93440E-04,6.2366074E-02
-5.93424E-04,6.2000778E-02
-5.93408E-04,6.1623306E-02
-5.93392E-04,6.2495956E-02
-5.93376E-04,6.2195602E-02
-5.93360E-04,6.2171249E-02
-5.93344E-04,6.2313309E-02
-5.93328E-04,6.1753189E-02
-5.93312E-04,6.2353897E-02
-5.93296E-04,6.1505600E-02
-5.93280E-04,6.2431015E-02
-5.93264E-04,6.1988602E-02
-5.93248E-04,6.2053543E-02
-5.93232E-04,6.2248367E-02
-5.93216E-04,6.2077896E-02
-5.93200E-04,6.1793777E-02
-5.93184E-04,6.2353897E-02
-5.93168E-04,6.1688248E-02
-5.93152E-04,6.2260544E-02
-5.93136E-04,6.2508133E-02
-5.93120E-04,6.2431015E-02
-5.93104E-04,6.1805954E-02
-5.93088E-04,6.1546188E-02
-5.93072E-04,6.3003311E-02
-5.93056E-04,6.2224014E-02
-5.93040E-04,6.3104782E-02
-5.93024E-04,6.2845016E-02
-5.93008E-04,6.2029190E-02
-5.92992E-04,6.2431015E-02
-5.92976E-04,6.2029190E-02
-5.92960E-04,6.2715134E-02
-5.92944E-04,6.2390427E-02
-5.92928E-04,6.0831833E-02
-5.92912E-04,6.1964249E-02
-5.92896E-04,6.2431015E-02
-5.92880E-04,6.2029190E-02
-5.92864E-04,6.3068253E-02
-5.92848E-04,6.1274246E-02
-5.92832E-04,6.2755722E-02
-5.92816E-04,6.1558365E-02
-5.92800E-04,6.2301132E-02
-5.92784E-04,6.1440659E-02
-5.92768E-04,6.2094131E-02
-5.92752E-04,6.2585251E-02
-5.92736E-04,6.2041367E-02
-5.92720E-04,6.1534012E-02
-5.92704E-04,6.1741013E-02
-5.92688E-04,6.1298599E-02
-5.92672E-04,6.1911484E-02
-5.92656E-04,6.0961716E-02
-5.92640E-04,6.1716660E-02
-5.92624E-04,6.2288956E-02
-5.92608E-04,6.0908951E-02
-5.92592E-04,6.2443192E-02
-5.92576E-04,6.0673538E-02
-5.92560E-04,6.2495956E-02
-5.92544E-04,6.1245834E-02
-5.92528E-04,6.1051010E-02
-5.92512E-04,6.0872421E-02
-5.92496E-04,6.1753189E-02
-5.92480E-04,6.1493423E-02
-5.92464E-04,6.1753189E-02
-5.92448E-04,6.1168716E-02
-5.92432E-04,6.1635483E-02
-5.92416E-04,6.2094131E-02
-5.92400E-04,6.1079422E-02
-5.92384E-04,6.1728836E-02
-5.92368E-04,6.1002304E-02
-5.92352E-04,6.2183426E-02
-5.92336E-04,6.1327011E-02
-5.92320E-04,6.2418839E-02
-5.92304E-04,6.1769424E-02
-5.92288E-04,6.0754715E-02
-5.92272E-04,6.1274246E-02
-5.92256E-04,6.0856186E-02
-5.92240E-04,6.1286423E-02
-5.92224E-04,6.1209305E-02
-5.92208E-04,6.0908951E-02
-5.92192E-04,6.1038834E-02
-5.92176E-04,6.1197128E-02
-5.92160E-04,6.1132187E-02
-5.92144E-04,6.1209305E-02
-5.92128E-04,6.0430008E-02
-5.92112E-04,6.1262070E-02
-5.92096E-04,6.0543655E-02
-5.92080E-04,6.0779068E-02
-5.92064E-04,6.1014481E-02
-5.92048E-04,6.0856186E-02
-5.92032E-04,6.0986069E-02
-5.92016E-04,6.0141830E-02
-5.92000E-04,6.1818130E-02
-5.91984E-04,6.0803421E-02
-5.91968E-04,6.0779068E-02
-5.91952E-04,6.1144363E-02
-5.91936E-04,6.1197128E-02
-5.91920E-04,6.1002304E-02
-5.91904E-04,6.1651718E-02
-5.91888E-04,6.0726303E-02
-5.91872E-04,6.1327011E-02
-5.91856E-04,6.0300125E-02
-5.91840E-04,6.1245834E-02
-5.91824E-04,6.1209305E-02
-5.91808E-04,6.0247360E-02
-5.91792E-04,6.1805954E-02
-5.91776E-04,6.1481247E-02
-5.91760E-04,6.1911484E-02
-5.91744E-04,6.0689774E-02
-5.91728E-04,6.0726303E-02
-5.91712E-04,6.0726303E-02
-5.91696E-04,6.1262070E-02
-5.91680E-04,6.1180893E-02
-5.91664E-04,6.1586777E-02
-5.91648E-04,5.9987595E-02
-5.91632E-04,6.1635483E-02
-5.91616E-04,6.0819656E-02
-5.91600E-04,6.0896774E-02
-5.91584E-04,6.0986069E-02
-5.91568E-04,6.0649185E-02
-5.91552E-04,6.1262070E-02
-5.91536E-04,6.0413773E-02
-5.91520E-04,6.1026657E-02
-5.91504E-04,6.0430008E-02
-5.91488E-04,6.0986069E-02
-5.91472E-04,6.0413773E-02
-5.91456E-04,6.0986069E-02
-5.91440E-04,6.0559891E-02
-5.91424E-04,6.1091599E-02
-5.91408E-04,6.0052536E-02
-5.91392E-04,6.1570541E-02
-5.91376E-04,6.0986069E-02
-5.91360E-04,6.0803421E-02
-5.91344E-04,6.0884598E-02
-5.91328E-04,5.9752182E-02
-5.91312E-04,6.0194595E-02
-5.91296E-04,6.0129654E-02
-5.91280E-04,6.0624832E-02
-5.91264E-04,6.1363541E-02
-5.91248E-04,6.0779068E-02
-5.91232E-04,6.0572067E-02
-5.91216E-04,5.9987595E-02
-5.91200E-04,6.0572067E-02
-5.91184E-04,6.0024124E-02
-5.91168E-04,6.0766891E-02
-5.91152E-04,6.1339188E-02
-5.91136E-04,6.0572067E-02
-5.91120E-04,6.0377243E-02
-5.91104E-04,6.2053543E-02
-5.91088E-04,5.9906418E-02
-5.91072E-04,6.1505600E-02
-5.91056E-04,6.0531479E-02
-5.91040E-04,6.1180893E-02
-5.91024E-04,5.9841476E-02
-5.91008E-04,6.0194595E-02
-5.90992E-04,6.1327011E-02
-5.90976E-04,6.0584244E-02
-5.90960E-04,6.0259537E-02
-5.90944E-04,6.0218948E-02
-5.90928E-04,6.0442184E-02
-5.90912E-04,6.0494949E-02
-5.90896E-04,6.0949539E-02
-5.90880E-04,6.0661362E-02
-5.90864E-04,6.0896774E-02
-5.90848E-04,6.0271713E-02
-5.90832E-04,6.1233658E-02
-5.90816E-04,6.0637009E-02
-5.90800E-04,6.0442184E-02
-5.90784E-04,6.0572067E-02
-5.90768E-04,6.0141830E-02
-5.90752E-04,6.0673538E-02
-5.90736E-04,6.0170242E-02
-5.90720E-04,6.0921127E-02
-5.90704E-04,6.0673538E-02
-5.90688E-04,6.1351364E-02
-5.90672E-04,5.9971359E-02
-5.90656E-04,5.9699417E-02
-5.90640E-04,6.0921127E-02
-5.90624E-04,6.0442184E-02
-5.90608E-04,6.0259537E-02
-5.90592E-04,6.0584244E-02
-5.90576E-04,5.9776535E-02
-5.90560E-04,6.0519302E-02
-5.90544E-04,5.9792770E-02
-5.90528E-04,6.0649185E-02
-5.90512E-04,6.0921127E-02
-5.90496E-04,6.0689774E-02
-5.90480E-04,6.0921127E-02
-5.90464E-04,6.0791245E-02
-5.90448E-04,6.0714127E-02
-5.90432E-04,6.0519302E-02
-5.90416E-04,6.1391953E-02
-5.90400E-04,5.9987595E-02
-5.90384E-04,6.0921127E-02
-5.90368E-04,5.9646652E-02
-5.90352E-04,6.1180893E-02
-5.90336E-04,6.0701950E-02
-5.90320E-04,6.1067245E-02
-5.90304E-04,6.0766891E-02
-5.90288E-04,6.0170242E-02
-5.90272E-04,6.1505600E-02
-5.90256E-04,6.0884598E-02
-5.90240E-04,6.1038834E-02
-5.90224E-04,6.1221481E-02
-5.90208E-04,6.0377243E-02
-5.90192E-04,6.0494949E-02
-5.90176E-04,6.1351364E-02
-5.90160E-04,6.1144363E-02
-5.90144E-04,6.1716660E-02
-5.90128E-04,6.0300125E-02
-5.90112E-04,6.1805954E-02
-5.90096E-04,6.0872421E-02
-5.90080E-04,6.0247360E-02
-5.90064E-04,6.0896774E-02
-5.90048E-04,6.0324478E-02
-5.90032E-04,6.1233658E-02
-5.90016E-04,6.0283890E-02
-5.90000E-04,6.0531479E-02
-5.89984E-04,6.0714127E-02
-5.89968E-04,6.0466537E-02
-5.89952E-04,6.0754715E-02
-5.89936E-04,6.0336655E-02
-5.89920E-04,6.0624832E-02
-5.89904E-04,6.0637009E-02
-5.89888E-04,6.0896774E-02
-5.89872E-04,6.1245834E-02
-5.89856E-04,6.0896774E-02
-5.89840E-04,6.0519302E-02
-5.89824E-04,6.1180893E-02
-5.89808E-04,6.0105301E-02
-5.89792E-04,6.1521835E-02
-5.89776E-04,6.0052536E-02
-5.89760E-04,6.1286423E-02
-5.89744E-04,6.0259537E-02
-5.89728E-04,6.0430008E-02
-5.89712E-04,5.9727829E-02
-5.89696E-04,6.0608597E-02
-5.89680E-04,6.0040359E-02
-5.89664E-04,6.0608597E-02
-5.89648E-04,6.0218948E-02
-5.89632E-04,6.0608597E-02
-5.89616E-04,6.0673538E-02
-5.89600E-04,6.0454361E-02
-5.89584E-04,6.0466537E-02
-5.89568E-04,5.9192062E-02
-5.89552E-04,6.1168716E-02
-5.89536E-04,5.9869888E-02
-5.89520E-04,6.0624832E-02
-5.89504E-04,5.9776535E-02
-5.89488E-04,5.9610123E-02
-5.89472E-04,6.1026657E-02
-5.89456E-04,6.0413773E-02
-5.89440E-04,5.9971359E-02
-5.89424E-04,6.0754715E-02
-5.89408E-04,6.0466537E-02
-5.89392E-04,5.9906418E-02
-5.89376E-04,6.0141830E-02
-5.89360E-04,5.9675064E-02
-5.89344E-04,6.0738480E-02
-5.89328E-04,5.9321945E-02
-5.89312E-04,6.1014481E-02
-5.89296E-04,6.0194595E-02
-5.89280E-04,6.0637009E-02
-5.89264E-04,6.0206772E-02
-5.89248E-04,5.9362534E-02
-5.89232E-04,6.0235184E-02
-5.89216E-04,6.0559891E-02
-5.89200E-04,5.9882065E-02
-5.89184E-04,6.0283890E-02
-5.89168E-04,6.0129654E-02
-5.89152E-04,6.0572067E-02
-5.89136E-04,6.0076889E-02
-5.89120E-04,6.0194595E-02
-5.89104E-04,6.0154007E-02
-5.89088E-04,5.9167709E-02
-5.89072E-04,6.0961716E-02
-5.89056E-04,5.9062180E-02
-5.89040E-04,6.0689774E-02
-5.89024E-04,5.9922653E-02
-5.89008E-04,5.9504593E-02
-5.88992E-04,6.0624832E-02
-5.88976E-04,5.8932297E-02
-5.88960E-04,5.9971359E-02
-5.88944E-04,5.9727829E-02
-5.88928E-04,5.9675064E-02
-5.88912E-04,6.0283890E-02
-5.88896E-04,6.0519302E-02
-5.88880E-04,5.9829300E-02
-5.88864E-04,6.0714127E-02
-5.88848E-04,5.9699417E-02
-5.88832E-04,6.0141830E-02
-5.88816E-04,6.0430008E-02
-5.88800E-04,6.0312302E-02
-5.88784E-04,6.0235184E-02
-5.88768E-04,5.8932297E-02
-5.88752E-04,6.0507126E-02
-5.88736E-04,6.0089066E-02
-5.88720E-04,6.0494949E-02
-5.88704E-04,5.9869888E-02
-5.88688E-04,6.0040359E-02
-5.88672E-04,5.8920120E-02
-5.88656E-04,6.0673538E-02
-5.88640E-04,5.9634476E-02
-5.88624E-04,6.0259537E-02
-5.88608E-04,5.9179886E-02
-5.88592E-04,6.0531479E-02
-5.88576E-04,6.0154007E-02
-5.88560E-04,6.0206772E-02
-5.88544E-04,6.0365067E-02
-5.88528E-04,5.9362534E-02
-5.88512E-04,6.0117477E-02
-5.88496E-04,5.9220474E-02
-5.88480E-04,5.9727829E-02
-5.88464E-04,5.9244827E-02
-5.88448E-04,5.9557358E-02
-5.88432E-04,5.9439651E-02
-5.88416E-04,6.0170242E-02
-5.88400E-04,5.9569534E-02
-5.88384E-04,5.9829300E-02
-5.88368E-04,5.8700943E-02
-5.88352E-04,5.9439651E-02
-5.88336E-04,5.8790237E-02
-5.88320E-04,5.9597946E-02
-5.88304E-04,5.9752182E-02
-5.88288E-04,5.9037827E-02
-5.88272E-04,5.9869888E-02
-5.88256E-04,5.9480240E-02
-5.88240E-04,5.9804947E-02
-5.88224E-04,6.0312302E-02
-5.88208E-04,5.8778061E-02
-5.88192E-04,6.0247360E-02
-5.88176E-04,5.9817123E-02
-5.88160E-04,5.9545181E-02
-5.88144E-04,5.9492416E-02
-5.88128E-04,5.8932297E-02
-5.88112E-04,5.9947006E-02
-5.88096E-04,5.9257004E-02
-5.88080E-04,5.9309769E-02
-5.88064E-04,6.0024124E-02
-5.88048E-04,5.9232651E-02
-5.88032E-04,6.0348831E-02
-5.88016E-04,5.9415298E-02
-5.88000E-04,5.9959183E-02
-5.87984E-04,5.9971359E-02
-5.87968E-04,5.8972885E-02
-5.87952E-04,5.9687241E-02
-5.87936E-04,5.9273239E-02
-5.87920E-04,5.9675064E-02
-5.87904E-04,6.0247360E-02
-5.87888E-04,5.9622299E-02
-5.87872E-04,5.9439651E-02
-5.87856E-04,5.9451828E-02
-5.87840E-04,5.8879532E-02
-5.87824E-04,5.9727829E-02
-5.87808E-04,5.8571060E-02
-5.87792E-04,5.8997238E-02
-5.87776E-04,5.9139297E-02
-5.87760E-04,5.9439651E-02
-5.87744E-04,5.9139297E-02
-5.87728E-04,5.7998764E-02
-5.87712E-04,5.8778061E-02
-5.87696E-04,5.8867355E-02
-5.87680E-04,5.8128647E-02
-5.87664E-04,5.8595413E-02
-5.87648E-04,5.8814590E-02
-5.87632E-04,5.8972885E-02
-5.87616E-04,5.9711594E-02
-5.87600E-04,5.7462997E-02
