in s,C2 in V
-5.9930598E+00,3.8212585E+00
-5.9929682E+00,3.8066101E+00
-5.9928767E+00,3.8008118E+00
-5.9927851E+00,3.7901306E+00
-5.9926936E+00,3.7782288E+00
-5.9926020E+00,3.7666321E+00
-5.9925104E+00,3.7586975E+00
-5.9924189E+00,3.7492371E+00
-5.9923273E+00,3.7388611E+00
-5.9922358E+00,3.7226868E+00
-5.9921442E+00,3.7068176E+00
-5.9920526E+00,3.7001038E+00
-5.9919611E+00,3.6894226E+00
-5.9918695E+00,3.6787415E+00
-5.9917780E+00,3.6686707E+00
-5.9916864E+00,3.6601257E+00
-5.9915948E+00,3.6479187E+00
-5.9915033E+00,3.6378479E+00
-5.9914117E+00,3.6225891E+00
-5.9913202E+00,3.6100769E+00
-5.9912286E+00,3.5975647E+00
-5.9911370E+00,3.5896301E+00
-5.9910455E+00,3.5740662E+00
-5.9909539E+00,3.5649109E+00
-5.9908624E+00,3.5536194E+00
-5.9907708E+00,3.5429382E+00
-5.9906792E+00,3.5322571E+00
-5.9905877E+00,3.5173035E+00
-5.9904961E+00,3.5035706E+00
-5.9904046E+00,3.4925842E+00
-5.9903130E+00,3.4803772E+00
-5.9902214E+00,3.4715271E+00
-5.9901299E+00,3.4648132E+00
-5.9900383E+00,3.4486389E+00
-5.9899468E+00,3.4376526E+00
-5.9898552E+00,3.4214783E+00
-5.9897636E+00,3.4141541E+00
-5.9896721E+00,3.4034729E+00
-5.9895805E+00,3.3924866E+00
-5.9894890E+00,3.3802795E+00
-5.9893974E+00,3.3662415E+00
-5.9893058E+00,3.3552551E+00
-5.9892143E+00,3.3418274E+00
-5.9891227E+00,3.3253479E+00
-5.9890312E+00,3.3149719E+00
-5.9889396E+00,3.3064270E+00
-5.9888480E+00,3.2994080E+00
-5.9887565E+00,3.2890320E+00
-5.9886649E+00,3.2786560E+00
-5.9885734E+00,3.2667542E+00
-5.9884818E+00,3.2566833E+00
-5.9883902E+00,3.2450867E+00
-5.9882987E+00,3.2341003E+00
-5.9882071E+00,3.2212830E+00
-5.9881156E+00,3.2106018E+00
-5.9880240E+00,3.1901550E+00
-5.9879324E+00,3.1813049E+00
-5.9878409E+00,3.1730652E+00
-5.9877493E+00,3.1639099E+00
-5.9876578E+00,3.1538391E+00
-5.9875662E+00,3.1352234E+00
-5.9874746E+00,3.1275940E+00
-5.9873831E+00,3.1141663E+00
-5.9872915E+00,3.1089783E+00
-5.9872000E+00,3.0958557E+00
-5.9871084E+00,3.0845642E+00
-5.9870168E+00,3.0690002E+00
-5.9869253E+00,3.0497742E+00
-5.9868337E+00,3.0393982E+00
-5.9867422E+00,3.0271912E+00
-5.9866506E+00,3.0180359E+00
-5.9865590E+00,3.0030823E+00
-5.9864675E+00,2.9948425E+00
-5.9863759E+00,2.9862976E+00
-5.9862844E+00,2.9722595E+00
-5.9861928E+00,2.9621887E+00
-5.9861012E+00,2.9521179E+00
-5.9860097E+00,2.9402161E+00
-5.9859181E+00,2.9304504E+00
-5.9858266E+00,2.9145813E+00
-5.9857350E+00,2.9026794E+00
-5.9856434E+00,2.8892517E+00
-5.9855519E+00,2.8776550E+00
-5.9854603E+00,2.8681946E+00
-5.9853688E+00,2.8590393E+00
-5.9852772E+00,2.8453064E+00
-5.9851856E+00,2.8321838E+00
-5.9850941E+00,2.8178406E+00
-5.9850025E+00,2.8025818E+00
-5.9849110E+00,2.7876282E+00
-5.9848194E+00,2.7775574E+00
-5.9847278E+00,2.7641296E+00
-5.9846363E+00,2.7558899E+00
-5.9845447E+00,2.7427673E+00
-5.9844532E+00,2.7339172E+00
-5.9843616E+00,2.7217102E+00
-5.9842700E+00,2.7107239E+00
-5.9841785E+00,2.7021790E+00
-5.9840869E+00,2.6863098E+00
-5.9839954E+00,2.6719666E+00
-5.9839038E+00,2.6594543E+00
-5.9838122E+00,2.6463318E+00
-5.9837207E+00,2.6390076E+00
-5.9836291E+00,2.6225281E+00
-5.9835376E+00,2.6127625E+00
-5.9834460E+00,2.6023865E+00
-5.9833544E+00,2.5856018E+00
-5.9832629E+00,2.5706482E+00
-5.9831713E+00,2.5584412E+00
-5.9830798E+00,2.5428772E+00
-5.9829882E+00,2.5318909E+00
-5.9828966E+00,2.5230408E+00
-5.9828051E+00,2.5077820E+00
-5.9827135E+00,2.4967957E+00
-5.9826220E+00,2.4888611E+00
-5.9825304E+00,2.4754333E+00
-5.9824388E+00,2.4665833E+00
-5.9823473E+00,2.4543762E+00
-5.9822557E+00,2.4418640E+00
-5.9821642E+00,2.4308777E+00
-5.9820726E+00,2.4171448E+00
-5.9819810E+00,2.4024963E+00
-5.9818895E+00,2.3933411E+00
-5.9817979E+00,2.3851013E+00
-5.9817064E+00,2.3796082E+00
-5.9816148E+00,2.3683167E+00
-5.9815232E+00,2.3539734E+00
-5.9814317E+00,2.3420715E+00
-5.9813401E+00,2.3301697E+00
-5.9812486E+00,2.3149109E+00
-5.9811570E+00,2.3072815E+00
-5.9810654E+00,2.2953796E+00
-5.9809739E+00,2.2825623E+00
-5.9808823E+00,2.2743225E+00
-5.9807908E+00,2.2563171E+00
-5.9806992E+00,2.2486877E+00
-5.9806076E+00,2.2367859E+00
-5.9805161E+00,2.2270203E+00
-5.9804245E+00,2.2151184E+00
-5.9803330E+00,2.2056580E+00
-5.9802414E+00,2.1928406E+00
-5.9801498E+00,2.1806335E+00
-5.9800583E+00,2.1675110E+00
-5.9799667E+00,2.1531677E+00
-5.9798752E+00,2.1443176E+00
-5.9797836E+00,2.1318054E+00
-5.9796920E+00,2.1192932E+00
-5.9796005E+00,2.1101379E+00
-5.9795089E+00,2.1034241E+00
-5.9794174E+00,2.0906067E+00
-5.9793258E+00,2.0799255E+00
-5.9792342E+00,2.0613098E+00
-5.9791427E+00,2.0527649E+00
-5.9790511E+00,2.0399475E+00
-5.9789596E+00,2.0298767E+00
-5.9788680E+00,2.0152283E+00
-5.9787764E+00,2.0103455E+00
-5.9786849E+00,1.9999695E+00
-5.9785933E+00,1.9883728E+00
-5.9785018E+00,1.9831848E+00
-5.9784102E+00,1.9700623E+00
-5.9783186E+00,1.9578552E+00
-5.9782271E+00,1.9441223E+00
-5.9781355E+00,1.9383240E+00
-5.9780440E+00,1.9239807E+00
-5.9779524E+00,1.9132996E+00
-5.9778608E+00,1.8992615E+00
-5.9777693E+00,1.8830872E+00
-5.9776777E+00,1.8745422E+00
-5.9775862E+00,1.8601990E+00
-5.9774946E+00,1.8540955E+00
-5.9774030E+00,1.8446350E+00
-5.9773115E+00,1.8333435E+00
-5.9772199E+00,1.8199158E+00
-5.9771284E+00,1.8101501E+00
-5.9770368E+00,1.7991638E+00
-5.9769452E+00,1.7866516E+00
-5.9768537E+00,1.7805481E+00
-5.9767621E+00,1.7726135E+00
-5.9766706E+00,1.7597961E+00
-5.9765790E+00,1.7481995E+00
-5.9764874E+00,1.7308044E+00
-5.9763959E+00,1.7222595E+00
-5.9763043E+00,1.7100525E+00
-5.9762128E+00,1.6990662E+00
-5.9761212E+00,1.6886902E+00
-5.9760296E+00,1.6831970E+00
-5.9759381E+00,1.6706848E+00
-5.9758465E+00,1.6670227E+00
-5.9757550E+00,1.6578674E+00
-5.9756634E+00,1.6459656E+00
-5.9755718E+00,1.6288757E+00
-5.9754803E+00,1.6218567E+00
-5.9753887E+00,1.6084290E+00
-5.9752972E+00,1.6078186E+00
-5.9752056E+00,1.5940857E+00
-5.9751140E+00,1.5821838E+00
-5.9750225E+00,1.5708923E+00
-5.9749309E+00,1.5608215E+00
-5.9748394E+00,1.5489197E+00
-5.9747478E+00,1.5394592E+00
-5.9746562E+00,1.5351868E+00
-5.9745647E+00,1.5269470E+00
-5.9744731E+00,1.5129089E+00
-5.9743816E+00,1.5010071E+00
-5.9742900E+00,1.4869690E+00
-5.9741984E+00,1.4811707E+00
-5.9741069E+00,1.4677429E+00
-5.9740153E+00,1.4585876E+00
-5.9739238E+00,1.4500427E+00
-5.9738322E+00,1.4418030E+00
-5.9737406E+00,1.4338684E+00
-5.9736491E+00,1.4237976E+00
-5.9735575E+00,1.4164734E+00
-5.9734660E+00,1.4027405E+00
-5.9733744E+00,1.3945007E+00
-5.9732828E+00,1.3871765E+00
-5.9731913E+00,1.3731384E+00
-5.9730997E+00,1.3572693E+00
-5.9730082E+00,1.3453674E+00
-5.9729166E+00,1.3328552E+00
-5.9728250E+00,1.3206482E+00
-5.9727335E+00,1.3194275E+00
-5.9726419E+00,1.3133240E+00
-5.9725504E+00,1.3023376E+00
-5.9724588E+00,1.2934875E+00
-5.9723672E+00,1.2800598E+00
-5.9722757E+00,1.2718201E+00
-5.9721841E+00,1.2644958E+00
-5.9720926E+00,1.2568665E+00
-5.9720010E+00,1.2486267E+00
-5.9719094E+00,1.2394714E+00
-5.9718179E+00,1.2297058E+00
-5.9717263E+00,1.2205505E+00
-5.9716348E+00,1.2071228E+00
-5.9715432E+00,1.2022400E+00
-5.9714516E+00,1.1921692E+00
-5.9713601E+00,1.1793518E+00
-5.9712685E+00,1.1692810E+00
-5.9711770E+00,1.1582947E+00
-5.9710854E+00,1.1509705E+00
-5.9709938E+00,1.1439514E+00
-5.9709023E+00,1.1378479E+00
-5.9708107E+00,1.1241150E+00
-5.9707192E+00,1.1164856E+00
-5.9706276E+00,1.1079407E+00
-5.9705360E+00,1.0984802E+00
-5.9704445E+00,1.0896301E+00
-5.9703529E+00,1.0820007E+00
-5.9702614E+00,1.0713196E+00
-5.9701698E+00,1.0633850E+00
-5.9700782E+00,1.0539246E+00
-5.9699867E+00,1.0466003E+00
-5.9698951E+00,1.0395813E+00
-5.9698036E+00,1.0316467E+00
-5.9697120E+00,1.0160828E+00
-5.9696204E+00,1.0084534E+00
-5.9695289E+00,1.0041809E+00
-5.9694373E+00,1.0002136E+00
-5.9693458E+00,9.9319458E-01
-5.9692542E+00,9.8770142E-01
-5.9691626E+00,9.7549438E-01
-5.9690711E+00,9.6786499E-01
-5.9689795E+00,9.5870972E-01
-5.9688880E+00,9.4375610E-01
-5.9687964E+00,9.3551636E-01
-5.9687048E+00,9.2971802E-01
-5.9686133E+00,9.2575073E-01
-5.9685217E+00,9.1873169E-01
-5.9684302E+00,9.1293335E-01
-5.9683386E+00,9.0255737E-01
-5.9682470E+00,8.9248657E-01
-5.9681555E+00,8.8088989E-01
-5.9680639E+00,8.6349487E-01
-5.9679724E+00,8.5830688E-01
-5.9678808E+00,8.4823608E-01
-5.9677892E+00,8.3267212E-01
-5.9676977E+00,8.2382202E-01
-5.9676061E+00,8.2077026E-01
-5.9675146E+00,8.1375122E-01
-5.9674230E+00,8.0276489E-01
-5.9673314E+00,7.9360962E-01
-5.9672399E+00,7.8842163E-01
-5.9671483E+00,7.7957153E-01
-5.9670568E+00,7.7407837E-01
-5.9669652E+00,7.6309204E-01
-5.9668736E+00,7.5607300E-01
-5.9667821E+00,7.4630737E-01
-5.9666905E+00,7.3776245E-01
-5.9665990E+00,7.3043823E-01
-5.9665074E+00,7.1945190E-01
-5.9664158E+00,7.0907593E-01
-5.9663243E+00,6.9869995E-01
-5.9662327E+00,6.9320679E-01
-5.9661412E+00,6.9168091E-01
-5.9660496E+00,6.8466187E-01
-5.9659580E+00,6.7794800E-01
-5.9658665E+00,6.7001343E-01
-5.9657749E+00,6.6146851E-01
-5.9656834E+00,6.5109253E-01
-5.9655918E+00,6.4163208E-01
-5.9655002E+00,6.3705444E-01
-5.9654087E+00,6.2576294E-01
-5.9653171E+00,6.1843872E-01
-5.9652256E+00,6.1050415E-01
-5.9651340E+00,6.0470581E-01
-5.9650424E+00,5.9829712E-01
-5.9649509E+00,5.9066772E-01
-5.9648593E+00,5.8334351E-01
-5.9647678E+00,5.7601929E-01
-5.9646762E+00,5.7113647E-01
-5.9645846E+00,5.6320190E-01
-5.9644931E+00,5.5740356E-01
-5.9644015E+00,5.4977417E-01
-5.9643100E+00,5.4458618E-01
-5.9642184E+00,5.3146362E-01
-5.9641268E+00,5.3115845E-01
-5.9640353E+00,5.1956177E-01
-5.9639437E+00,5.1376343E-01
-5.9638522E+00,5.0277710E-01
-5.9637606E+00,4.9972534E-01
-5.9636690E+00,4.9453735E-01
-5.9635775E+00,4.9087524E-01
-5.9634859E+00,4.8171997E-01
-5.9633944E+00,4.8019409E-01
-5.9633028E+00,4.6981812E-01
-5.9632112E+00,4.6127319E-01
-5.9631197E+00,4.4876099E-01
-5.9630281E+00,4.4448853E-01
-5.9629366E+00,4.3655396E-01
-5.9628450E+00,4.2617798E-01
-5.9627534E+00,4.2068481E-01
-5.9626619E+00,4.1244507E-01
-5.9625703E+00,4.0542603E-01
-5.9624788E+00,3.9779663E-01
-5.9623872E+00,3.9566040E-01
-5.9622956E+00,3.8833618E-01
-5.9622041E+00,3.8497925E-01
-5.9621125E+00,3.7704468E-01
-5.9620210E+00,3.6453247E-01
-5.9619294E+00,3.5964966E-01
-5.9618378E+00,3.5110474E-01
-5.9617463E+00,3.4622192E-01
-5.9616547E+00,3.3737183E-01
-5.9615632E+00,3.2760620E-01
-5.9614716E+00,3.2089233E-01
-5.9613800E+00,3.1387329E-01
-5.9612885E+00,3.0288696E-01
-5.9611969E+00,2.9769897E-01
-5.9611054E+00,2.9464722E-01
-5.9610138E+00,2.8793335E-01
-5.9609222E+00,2.8427124E-01
-5.9608307E+00,2.7572632E-01
-5.9607391E+00,2.6748657E-01
-5.9606476E+00,2.5924683E-01
-5.9605560E+00,2.5283813E-01
-5.9604644E+00,2.4429321E-01
-5.9603729E+00,2.3910522E-01
-5.9602813E+00,2.2872925E-01
-5.9601898E+00,2.1774292E-01
-5.9600982E+00,2.1377563E-01
-5.9600066E+00,2.0370483E-01
-5.9599151E+00,1.9973755E-01
-5.9598235E+00,1.9638062E-01
-5.9597320E+00,1.8844604E-01
-5.9596404E+00,1.8020630E-01
-5.9595488E+00,1.7288208E-01
-5.9594573E+00,1.6738892E-01
-5.9593657E+00,1.6098022E-01
-5.9592742E+00,1.5548706E-01
-5.9591826E+00,1.4999390E-01
-5.9590910E+00,1.4785767E-01
-5.9589995E+00,1.4602661E-01
-5.9589079E+00,1.4419556E-01
-5.9588164E+00,1.3839722E-01
-5.9587248E+00,1.2680054E-01
-5.9586332E+00,1.1886597E-01
-5.9585417E+00,1.1123657E-01
-5.9584501E+00,1.0513306E-01
-5.9583586E+00,9.7808838E-02
-5.9582670E+00,9.2315674E-02
-5.9581754E+00,9.4757080E-02
-5.9580839E+00,8.8348389E-02
-5.9579923E+00,7.9193115E-02
-5.9579008E+00,7.7056885E-02
-5.9578092E+00,6.8206787E-02
-5.9577176E+00,6.3629150E-02
-5.9576261E+00,6.0272217E-02
-5.9575345E+00,5.3558350E-02
-5.9574430E+00,5.0506592E-02
-5.9573514E+00,4.3792725E-02
-5.9572598E+00,3.5552979E-02
-5.9571683E+00,2.3956299E-02
-5.9570767E+00,1.2359619E-02
-5.9569852E+00,8.0871582E-03
-5.9568936E+00,5.3405762E-03
-5.9568020E+00,2.5939941E-03
-5.9567105E+00,-6.2561035E-03
-5.9566189E+00,-1.3885498E-02
-5.9565274E+00,-1.9073486E-02
-5.9564358E+00,-2.4261475E-02
-5.9563442E+00,-3.4332275E-02
-5.9562527E+00,-3.8299561E-02
-5.9561611E+00,-4.0435791E-02
-5.9560696E+00,-4.5928955E-02
-5.9559780E+00,-5.2337646E-02
-5.9558864E+00,-5.5999756E-02
-5.9557949E+00,-5.9051514E-02
-5.9557033E+00,-6.0882568E-02
-5.9556118E+00,-6.9427490E-02
-5.9555202E+00,-7.6446533E-02
-5.9554286E+00,-8.2550049E-02
-5.9553371E+00,-9.0484619E-02
-5.9552455E+00,-9.8114014E-02
-5.9551540E+00,-9.7503662E-02
-5.9550624E+00,-1.0177612E-01
-5.9549708E+00,-1.0604858E-01
-5.9548793E+00,-1.1276245E-01
-5.9547877E+00,-1.1367798E-01
-5.9546962E+00,-1.2313843E-01
-5.9546046E+00,-1.2954712E-01
-5.9545130E+00,-1.3137817E-01
-5.9544215E+00,-1.3504028E-01
-5.9543299E+00,-1.3595581E-01
-5.9542384E+00,-1.4022827E-01
-5.9541468E+00,-1.4663696E-01
-5.9540552E+00,-1.4816284E-01
-5.9539637E+00,-1.5213013E-01
-5.9538721E+00,-1.6403198E-01
-5.9537806E+00,-1.6708374E-01
-5.9536890E+00,-1.6738892E-01
-5.9535974E+00,-1.7379761E-01
-5.9535059E+00,-1.8325806E-01
-5.9534143E+00,-1.8630981E-01
-5.9533228E+00,-1.9424438E-01
-5.9532312E+00,-2.0156860E-01
-5.9531396E+00,-2.0614624E-01
-5.9530481E+00,-2.0736694E-01
-5.9529565E+00,-2.1286011E-01
-5.9528650E+00,-2.1835327E-01
-5.9527734E+00,-2.1957397E-01
-5.9526818E+00,-2.2018433E-01
-5.9525903E+00,-2.2018433E-01
-5.9524987E+00,-2.2781372E-01
-5.9524072E+00,-2.3330688E-01
-5.9523156E+00,-2.3696899E-01
-5.9522240E+00,-2.3818970E-01
-5.9521325E+00,-2.4215698E-01
-5.9520409E+00,-2.4887085E-01
-5.9519494E+00,-2.5863647E-01
-5.9518578E+00,-2.6168823E-01
-5.9517662E+00,-2.6779175E-01
-5.9516747E+00,-2.7481079E-01
-5.9515831E+00,-2.7816772E-01
-5.9514916E+00,-2.8366089E-01
-5.9514000E+00,-2.8427124E-01
-5.9513084E+00,-2.9006958E-01
-5.9512169E+00,-2.9617310E-01
-5.9511253E+00,-2.9891968E-01
-5.9510338E+00,-3.0288696E-01
-5.9509422E+00,-3.0532837E-01
-5.9508506E+00,-3.1021118E-01
-5.9507591E+00,-3.1539917E-01
-5.9506675E+00,-3.2241821E-01
-5.9505760E+00,-3.3035278E-01
-5.9504844E+00,-3.3432007E-01
-5.9503928E+00,-3.4591675E-01
-5.9503013E+00,-3.4774780E-01
-5.9502097E+00,-3.5354614E-01
-5.9501182E+00,-3.5415649E-01
-5.9500266E+00,-3.5873413E-01
-5.9499350E+00,-3.5873413E-01
-5.9498435E+00,-3.6666870E-01
-5.9497519E+00,-3.6880493E-01
-5.9496604E+00,-3.7582397E-01
-5.9495688E+00,-3.7582397E-01
-5.9494772E+00,-3.7887573E-01
-5.9493857E+00,-3.8406372E-01
-5.9492941E+00,-3.8528442E-01
-5.9492026E+00,-3.8528442E-01
-5.9491110E+00,-3.8833618E-01
-5.9490194E+00,-3.9077759E-01
-5.9489279E+00,-3.9718628E-01
-5.9488363E+00,-3.9779663E-01
-5.9487448E+00,-4.0542603E-01
-5.9486532E+00,-4.1061401E-01
-5.9485616E+00,-4.1061401E-01
-5.9484701E+00,-4.1366577E-01
-5.9483785E+00,-4.1763306E-01
-5.9482870E+00,-4.1763306E-01
-5.9481954E+00,-4.2037964E-01
-5.9481038E+00,-4.2770386E-01
-5.9480123E+00,-4.2678833E-01
-5.9479207E+00,-4.3624878E-01
-5.9478292E+00,-4.4418335E-01
-5.9477376E+00,-4.5028687E-01
-5.9476460E+00,-4.5394897E-01
-5.9475545E+00,-4.5608521E-01
-5.9474629E+00,-4.5425415E-01
-5.9473714E+00,-4.6127319E-01
-5.9472798E+00,-4.5913696E-01
-5.9471882E+00,-4.6554565E-01
-5.9470967E+00,-4.6951294E-01
-5.9470051E+00,-4.7256470E-01
-5.9469136E+00,-4.7531128E-01
-5.9468220E+00,-4.7622681E-01
-5.9467304E+00,-4.8141479E-01
-5.9466389E+00,-4.8965454E-01
-5.9465473E+00,-4.9484253E-01
-5.9464558E+00,-4.9911499E-01
-5.9463642E+00,-5.0125122E-01
-5.9462726E+00,-5.0094604E-01
-5.9461811E+00,-5.0308228E-01
-5.9460895E+00,-5.0735474E-01
-5.9459980E+00,-5.1162720E-01
-5.9459064E+00,-5.1284790E-01
-5.9458148E+00,-5.1498413E-01
-5.9457233E+00,-5.2169800E-01
-5.9456317E+00,-5.2474976E-01
-5.9455402E+00,-5.3298950E-01
-5.9454486E+00,-5.4122925E-01
-5.9453570E+00,-5.4183960E-01
-5.9452655E+00,-5.4367065E-01
-5.9451739E+00,-5.4641724E-01
-5.9450824E+00,-5.4824829E-01
-5.9449908E+00,-5.5313110E-01
-5.9448992E+00,-5.6076050E-01
-5.9448077E+00,-5.5770874E-01
-5.9447161E+00,-5.5984497E-01
-5.9446246E+00,-5.6228638E-01
-5.9445330E+00,-5.6838989E-01
-5.9444414E+00,-5.7174683E-01
-5.9443499E+00,-5.7907104E-01
-5.9442583E+00,-5.8395386E-01
-5.9441668E+00,-5.8609009E-01
-5.9440752E+00,-5.8731079E-01
-5.9439836E+00,-5.9249878E-01
-5.9438921E+00,-5.9249878E-01
-5.9438005E+00,-5.9982300E-01
-5.9437090E+00,-6.0409546E-01
-5.9436174E+00,-6.0501099E-01
-5.9435258E+00,-6.0775757E-01
-5.9434343E+00,-6.1172485E-01
-5.9433427E+00,-6.1019897E-01
-5.9432512E+00,-6.1386108E-01
-5.9431596E+00,-6.1721802E-01
-5.9430680E+00,-6.1660767E-01
-5.9429765E+00,-6.1904907E-01
-5.9428849E+00,-6.2728882E-01
-5.9427934E+00,-6.2942505E-01
-5.9427018E+00,-6.3217163E-01
-5.9426102E+00,-6.3095093E-01
-5.9425187E+00,-6.3674927E-01
-5.9424271E+00,-6.3644409E-01
-5.9423356E+00,-6.4376831E-01
-5.9422440E+00,-6.4285278E-01
-5.9421524E+00,-6.4468384E-01
-5.9420609E+00,-6.4682007E-01
-5.9419693E+00,-6.4987183E-01
-5.9418778E+00,-6.5048218E-01
-5.9417862E+00,-6.5567017E-01
-5.9416946E+00,-6.5597534E-01
-5.9416031E+00,-6.6177368E-01
-5.9415115E+00,-6.6513062E-01
-5.9414200E+00,-6.6665649E-01
-5.9413284E+00,-6.6787720E-01
-5.9412368E+00,-6.6726685E-01
-5.9411453E+00,-6.7031860E-01
-5.9410537E+00,-6.7825317E-01
-5.9409622E+00,-6.8008423E-01
-5.9408706E+00,-6.7947388E-01
-5.9407790E+00,-6.7855835E-01
-5.9406875E+00,-6.7977905E-01
-5.9405959E+00,-6.8374634E-01
-5.9405044E+00,-6.8588257E-01
-5.9404128E+00,-6.9198608E-01
-5.9403212E+00,-6.9381714E-01
-5.9402297E+00,-6.9900513E-01
-5.9401381E+00,-6.9961548E-01
-5.9400466E+00,-7.0236206E-01
-5.9399550E+00,-7.0449829E-01
-5.9398634E+00,-7.0816040E-01
-5.9397719E+00,-7.0999146E-01
-5.9396803E+00,-7.1487427E-01
-5.9395888E+00,-7.1151733E-01
-5.9394972E+00,-7.2006226E-01
-5.9394056E+00,-7.2250366E-01
-5.9393141E+00,-7.2525024E-01
-5.9392225E+00,-7.2647095E-01
-5.9391310E+00,-7.3074341E-01
-5.9390394E+00,-7.3715210E-01
-5.9389478E+00,-7.3501587E-01
-5.9388563E+00,-7.3837280E-01
-5.9387647E+00,-7.4142456E-01
-5.9386732E+00,-7.3989868E-01
-5.9385816E+00,-7.4111938E-01
-5.9384900E+00,-7.4111938E-01
-5.9383985E+00,-7.4234009E-01
-5.9383069E+00,-7.4447632E-01
-5.9382154E+00,-7.4722290E-01
-5.9381238E+00,-7.4935913E-01
-5.9380322E+00,-7.5637817E-01
-5.9379407E+00,-7.6156616E-01
-5.9378491E+00,-7.5881958E-01
-5.9377576E+00,-7.5851440E-01
-5.9376660E+00,-7.5729370E-01
-5.9375744E+00,-7.5668335E-01
-5.9374829E+00,-7.6095581E-01
-5.9373913E+00,-7.6095581E-01
-5.9372998E+00,-7.6553345E-01
-5.9372082E+00,-7.7072144E-01
-5.9371166E+00,-7.7499390E-01
-5.9370251E+00,-7.7774048E-01
-5.9369335E+00,-7.8445435E-01
-5.9368420E+00,-7.8475952E-01
-5.9367504E+00,-7.8781128E-01
-5.9366588E+00,-7.8628540E-01
-5.9365673E+00,-7.8720093E-01
-5.9364757E+00,-7.8659058E-01
-5.9363842E+00,-7.8384399E-01
-5.9362926E+00,-7.8536987E-01
-5.9362010E+00,-7.8475952E-01
-5.9361095E+00,-7.8781128E-01
-5.9360179E+00,-7.9055786E-01
-5.9359264E+00,-7.9452515E-01
-5.9358348E+00,-7.9757690E-01
-5.9357432E+00,-7.9788208E-01
-5.9356517E+00,-7.9910278E-01
-5.9355601E+00,-8.0184937E-01
-5.9354686E+00,-8.0673218E-01
-5.9353770E+00,-8.1069946E-01
-5.9352854E+00,-8.0856323E-01
-5.9351939E+00,-8.0886841E-01
-5.9351023E+00,-8.0947876E-01
-5.9350108E+00,-8.1710815E-01
-5.9349192E+00,-8.1649780E-01
-5.9348276E+00,-8.1588745E-01
-5.9347361E+00,-8.1802368E-01
-5.9346445E+00,-8.2138062E-01
-5.9345530E+00,-8.2687378E-01
-5.9344614E+00,-8.2992554E-01
-5.9343698E+00,-8.2870483E-01
-5.9342783E+00,-8.3175659E-01
-5.9341867E+00,-8.3236694E-01
-5.9340952E+00,-8.3450317E-01
-5.9340036E+00,-8.3938599E-01
