in s,C2 in V
-2.5210960E+00,-1.4457703E+00
-2.5210502E+00,-1.4497375E+00
-2.5210044E+00,-1.4518738E+00
-2.5209586E+00,-1.4549255E+00
-2.5209128E+00,-1.4561462E+00
-2.5208670E+00,-1.4537048E+00
-2.5208213E+00,-1.4579773E+00
-2.5207755E+00,-1.4567566E+00
-2.5207297E+00,-1.4579773E+00
-2.5206839E+00,-1.4576721E+00
-2.5206381E+00,-1.4509583E+00
-2.5205923E+00,-1.4537048E+00
-2.5205466E+00,-1.4558411E+00
-2.5205008E+00,-1.4573669E+00
-2.5204550E+00,-1.4552307E+00
-2.5204092E+00,-1.4576721E+00
-2.5203634E+00,-1.4576721E+00
-2.5203176E+00,-1.4595032E+00
-2.5202718E+00,-1.4607239E+00
-2.5202261E+00,-1.4598083E+00
-2.5201803E+00,-1.4549255E+00
-2.5201345E+00,-1.4576721E+00
-2.5200887E+00,-1.4588928E+00
-2.5200429E+00,-1.4625549E+00
-2.5199971E+00,-1.4640808E+00
-2.5199514E+00,-1.4704895E+00
-2.5199056E+00,-1.4656067E+00
-2.5198598E+00,-1.4656067E+00
-2.5198140E+00,-1.4698792E+00
-2.5197682E+00,-1.4701843E+00
-2.5197224E+00,-1.4714050E+00
-2.5196767E+00,-1.4732361E+00
-2.5196309E+00,-1.4707947E+00
-2.5195851E+00,-1.4674377E+00
-2.5195393E+00,-1.4683533E+00
-2.5194935E+00,-1.4707947E+00
-2.5194477E+00,-1.4674377E+00
-2.5194020E+00,-1.4765930E+00
-2.5193562E+00,-1.4775085E+00
-2.5193104E+00,-1.4729309E+00
-2.5192646E+00,-1.4741516E+00
-2.5192188E+00,-1.4759827E+00
-2.5191730E+00,-1.4741516E+00
-2.5191272E+00,-1.4726257E+00
-2.5190815E+00,-1.4704895E+00
-2.5190357E+00,-1.4775085E+00
-2.5189899E+00,-1.4805603E+00
-2.5189441E+00,-1.4842224E+00
-2.5188983E+00,-1.4836121E+00
-2.5188525E+00,-1.4823914E+00
-2.5188068E+00,-1.4823914E+00
-2.5187610E+00,-1.4814758E+00
-2.5187152E+00,-1.4863586E+00
-2.5186694E+00,-1.4875793E+00
-2.5186236E+00,-1.4833069E+00
-2.5185778E+00,-1.4811707E+00
-2.5185321E+00,-1.4814758E+00
-2.5184863E+00,-1.4839172E+00
-2.5184405E+00,-1.4836121E+00
-2.5183947E+00,-1.4860535E+00
-2.5183489E+00,-1.4872742E+00
-2.5183031E+00,-1.4900208E+00
-2.5182574E+00,-1.4897156E+00
-2.5182116E+00,-1.4891052E+00
-2.5181658E+00,-1.4891052E+00
-2.5181200E+00,-1.4881897E+00
-2.5180742E+00,-1.4851379E+00
-2.5180284E+00,-1.4860535E+00
-2.5179826E+00,-1.4854431E+00
-2.5179369E+00,-1.4894104E+00
-2.5178911E+00,-1.4952087E+00
-2.5178453E+00,-1.4958191E+00
-2.5177995E+00,-1.4982605E+00
-2.5177537E+00,-1.4997864E+00
-2.5177079E+00,-1.4973450E+00
-2.5176622E+00,-1.4991760E+00
-2.5176164E+00,-1.5016174E+00
-2.5175706E+00,-1.4988708E+00
-2.5175248E+00,-1.4988708E+00
-2.5174790E+00,-1.5000916E+00
-2.5174332E+00,-1.5010071E+00
-2.5173875E+00,-1.5028381E+00
-2.5173417E+00,-1.5034485E+00
-2.5172959E+00,-1.5046692E+00
-2.5172501E+00,-1.5065002E+00
-2.5172043E+00,-1.5077209E+00
-2.5171585E+00,-1.5092468E+00
-2.5171128E+00,-1.5107727E+00
-2.5170670E+00,-1.5101624E+00
-2.5170212E+00,-1.5156555E+00
-2.5169754E+00,-1.5126038E+00
-2.5169296E+00,-1.5132141E+00
-2.5168838E+00,-1.5122986E+00
-2.5168380E+00,-1.5129089E+00
-2.5167923E+00,-1.5150452E+00
-2.5167465E+00,-1.5089417E+00
-2.5167007E+00,-1.5116882E+00
-2.5166549E+00,-1.5162659E+00
-2.5166091E+00,-1.5135193E+00
-2.5165633E+00,-1.5159607E+00
-2.5165176E+00,-1.5129089E+00
-2.5164718E+00,-1.5147400E+00
-2.5164260E+00,-1.5190125E+00
-2.5163802E+00,-1.5156555E+00
-2.5163344E+00,-1.5232849E+00
-2.5162886E+00,-1.5226746E+00
-2.5162429E+00,-1.5235901E+00
-2.5161971E+00,-1.5269470E+00
-2.5161513E+00,-1.5327454E+00
-2.5161055E+00,-1.5290833E+00
-2.5160597E+00,-1.5330505E+00
-2.5160139E+00,-1.5357971E+00
-2.5159682E+00,-1.5345764E+00
-2.5159224E+00,-1.5333557E+00
-2.5158766E+00,-1.5296936E+00
-2.5158308E+00,-1.5336609E+00
-2.5157850E+00,-1.5364075E+00
-2.5157392E+00,-1.5327454E+00
-2.5156934E+00,-1.5357971E+00
-2.5156477E+00,-1.5357971E+00
-2.5156019E+00,-1.5388489E+00
-2.5155561E+00,-1.5348816E+00
-2.5155103E+00,-1.5348816E+00
-2.5154645E+00,-1.5336609E+00
-2.5154187E+00,-1.5290833E+00
-2.5153730E+00,-1.5272522E+00
-2.5153272E+00,-1.5269470E+00
-2.5152814E+00,-1.5245056E+00
-2.5152356E+00,-1.5242004E+00
-2.5151898E+00,-1.5284729E+00
-2.5151440E+00,-1.5306091E+00
-2.5150983E+00,-1.5336609E+00
-2.5150525E+00,-1.5348816E+00
-2.5150067E+00,-1.5382385E+00
-2.5149609E+00,-1.5391541E+00
-2.5149151E+00,-1.5388489E+00
-2.5148693E+00,-1.5397644E+00
-2.5148236E+00,-1.5419006E+00
-2.5147778E+00,-1.5452576E+00
-2.5147320E+00,-1.5449524E+00
-2.5146862E+00,-1.5470886E+00
-2.5146404E+00,-1.5480042E+00
-2.5145946E+00,-1.5440369E+00
-2.5145488E+00,-1.5428162E+00
-2.5145031E+00,-1.5412903E+00
-2.5144573E+00,-1.5400696E+00
-2.5144115E+00,-1.5382385E+00
-2.5143657E+00,-1.5403748E+00
-2.5143199E+00,-1.5394592E+00
-2.5142741E+00,-1.5400696E+00
-2.5142284E+00,-1.5403748E+00
-2.5141826E+00,-1.5440369E+00
-2.5141368E+00,-1.5492249E+00
-2.5140910E+00,-1.5522766E+00
-2.5140452E+00,-1.5525818E+00
-2.5139994E+00,-1.5470886E+00
-2.5139537E+00,-1.5480042E+00
-2.5139079E+00,-1.5538025E+00
-2.5138621E+00,-1.5522766E+00
-2.5138163E+00,-1.5568542E+00
-2.5137705E+00,-1.5538025E+00
-2.5137247E+00,-1.5498352E+00
-2.5136790E+00,-1.5455627E+00
-2.5136332E+00,-1.5522766E+00
-2.5135874E+00,-1.5547180E+00
-2.5135416E+00,-1.5550232E+00
-2.5134958E+00,-1.5596008E+00
-2.5134500E+00,-1.5571594E+00
-2.5134042E+00,-1.5547180E+00
-2.5133585E+00,-1.5550232E+00
-2.5133127E+00,-1.5550232E+00
-2.5132669E+00,-1.5568542E+00
-2.5132211E+00,-1.5571594E+00
-2.5131753E+00,-1.5525818E+00
-2.5131295E+00,-1.5528870E+00
-2.5130838E+00,-1.5501404E+00
-2.5130380E+00,-1.5531921E+00
-2.5129922E+00,-1.5534973E+00
-2.5129464E+00,-1.5516663E+00
-2.5129006E+00,-1.5519714E+00
-2.5128548E+00,-1.5501404E+00
-2.5128091E+00,-1.5534973E+00
-2.5127633E+00,-1.5571594E+00
-2.5127175E+00,-1.5611267E+00
-2.5126717E+00,-1.5577698E+00
-2.5126259E+00,-1.5608215E+00
-2.5125801E+00,-1.5660095E+00
-2.5125344E+00,-1.5596008E+00
-2.5124886E+00,-1.5586853E+00
-2.5124428E+00,-1.5544128E+00
-2.5123970E+00,-1.5534973E+00
-2.5123512E+00,-1.5522766E+00
-2.5123054E+00,-1.5516663E+00
-2.5122596E+00,-1.5547180E+00
-2.5122139E+00,-1.5553284E+00
-2.5121681E+00,-1.5565491E+00
-2.5121223E+00,-1.5596008E+00
-2.5120765E+00,-1.5599060E+00
-2.5120307E+00,-1.5556335E+00
-2.5119849E+00,-1.5641785E+00
-2.5119392E+00,-1.5614319E+00
-2.5118934E+00,-1.5599060E+00
-2.5118476E+00,-1.5589905E+00
-2.5118018E+00,-1.5608215E+00
-2.5117560E+00,-1.5653992E+00
-2.5117102E+00,-1.5644836E+00
-2.5116645E+00,-1.5687561E+00
-2.5116187E+00,-1.5727234E+00
-2.5115729E+00,-1.5766907E+00
-2.5115271E+00,-1.5754700E+00
-2.5114813E+00,-1.5748596E+00
-2.5114355E+00,-1.5745544E+00
-2.5113898E+00,-1.5721130E+00
-2.5113440E+00,-1.5724182E+00
-2.5112982E+00,-1.5702820E+00
-2.5112524E+00,-1.5721130E+00
-2.5112066E+00,-1.5702820E+00
-2.5111608E+00,-1.5739441E+00
-2.5111150E+00,-1.5745544E+00
-2.5110693E+00,-1.5760803E+00
-2.5110235E+00,-1.5721130E+00
-2.5109777E+00,-1.5705872E+00
-2.5109319E+00,-1.5718079E+00
-2.5108861E+00,-1.5760803E+00
-2.5108403E+00,-1.5800476E+00
-2.5107946E+00,-1.5739441E+00
-2.5107488E+00,-1.5769958E+00
-2.5107030E+00,-1.5785217E+00
-2.5106572E+00,-1.5840149E+00
-2.5106114E+00,-1.5812683E+00
-2.5105656E+00,-1.5834045E+00
-2.5105199E+00,-1.5806580E+00
-2.5104741E+00,-1.5815735E+00
-2.5104283E+00,-1.5821838E+00
-2.5103825E+00,-1.5806580E+00
-2.5103367E+00,-1.5840149E+00
-2.5102909E+00,-1.5834045E+00
-2.5102452E+00,-1.5827942E+00
-2.5101994E+00,-1.5849304E+00
-2.5101536E+00,-1.5907288E+00
-2.5101078E+00,-1.5876770E+00
-2.5100620E+00,-1.5928650E+00
-2.5100162E+00,-1.5885925E+00
-2.5099704E+00,-1.5950012E+00
-2.5099247E+00,-1.5953064E+00
-2.5098789E+00,-1.5971375E+00
-2.5098331E+00,-1.5974426E+00
-2.5097873E+00,-1.5989685E+00
-2.5097415E+00,-1.5968323E+00
-2.5096957E+00,-1.5934753E+00
-2.5096500E+00,-1.5950012E+00
-2.5096042E+00,-1.5931702E+00
-2.5095584E+00,-1.5953064E+00
-2.5095126E+00,-1.5950012E+00
-2.5094668E+00,-1.5919495E+00
-2.5094210E+00,-1.5922546E+00
-2.5093753E+00,-1.5888977E+00
-2.5093295E+00,-1.5980530E+00
-2.5092837E+00,-1.5940857E+00
-2.5092379E+00,-1.5895081E+00
-2.5091921E+00,-1.5895081E+00
-2.5091463E+00,-1.5876770E+00
-2.5091006E+00,-1.5922546E+00
-2.5090548E+00,-1.5937805E+00
-2.5090090E+00,-1.5959167E+00
-2.5089632E+00,-1.5937805E+00
-2.5089174E+00,-1.5925598E+00
-2.5088716E+00,-1.5931702E+00
-2.5088258E+00,-1.5922546E+00
-2.5087801E+00,-1.5946960E+00
-2.5087343E+00,-1.5931702E+00
-2.5086885E+00,-1.5913391E+00
-2.5086427E+00,-1.5971375E+00
-2.5085969E+00,-1.5983582E+00
-2.5085511E+00,-1.5962219E+00
-2.5085054E+00,-1.5971375E+00
-2.5084596E+00,-1.5904236E+00
-2.5084138E+00,-1.5934753E+00
-2.5083680E+00,-1.5950012E+00
-2.5083222E+00,-1.6011047E+00
-2.5082764E+00,-1.5974426E+00
-2.5082307E+00,-1.5980530E+00
-2.5081849E+00,-1.6011047E+00
-2.5081391E+00,-1.6032410E+00
-2.5080933E+00,-1.6035461E+00
-2.5080475E+00,-1.6050720E+00
-2.5080017E+00,-1.6017151E+00
-2.5079560E+00,-1.6017151E+00
-2.5079102E+00,-1.6065979E+00
-2.5078644E+00,-1.6069031E+00
-2.5078186E+00,-1.6056824E+00
-2.5077728E+00,-1.6062927E+00
-2.5077270E+00,-1.6059875E+00
-2.5076812E+00,-1.5986633E+00
-2.5076355E+00,-1.6001892E+00
-2.5075897E+00,-1.6035461E+00
-2.5075439E+00,-1.6001892E+00
-2.5074981E+00,-1.5950012E+00
-2.5074523E+00,-1.5925598E+00
-2.5074065E+00,-1.5995789E+00
-2.5073608E+00,-1.6014099E+00
-2.5073150E+00,-1.5965271E+00
-2.5072692E+00,-1.5998840E+00
-2.5072234E+00,-1.6029358E+00
-2.5071776E+00,-1.6047668E+00
-2.5071318E+00,-1.6084290E+00
-2.5070861E+00,-1.6081238E+00
-2.5070403E+00,-1.6108704E+00
-2.5069945E+00,-1.6127014E+00
-2.5069487E+00,-1.6102600E+00
-2.5069029E+00,-1.6090393E+00
-2.5068571E+00,-1.6090393E+00
-2.5068114E+00,-1.6139221E+00
-2.5067656E+00,-1.6108704E+00
-2.5067198E+00,-1.6087341E+00
-2.5066740E+00,-1.6081238E+00
-2.5066282E+00,-1.6084290E+00
-2.5065824E+00,-1.6102600E+00
-2.5065366E+00,-1.6139221E+00
-2.5064909E+00,-1.6157532E+00
-2.5064451E+00,-1.6181946E+00
-2.5063993E+00,-1.6145325E+00
-2.5063535E+00,-1.6148376E+00
-2.5063077E+00,-1.6157532E+00
-2.5062619E+00,-1.6178894E+00
-2.5062162E+00,-1.6206360E+00
-2.5061704E+00,-1.6203308E+00
-2.5061246E+00,-1.6200256E+00
-2.5060788E+00,-1.6188049E+00
-2.5060330E+00,-1.6206360E+00
-2.5059872E+00,-1.6166687E+00
-2.5059415E+00,-1.6215515E+00
-2.5058957E+00,-1.6200256E+00
-2.5058499E+00,-1.6212463E+00
-2.5058041E+00,-1.6221619E+00
-2.5057583E+00,-1.6267395E+00
-2.5057125E+00,-1.6270447E+00
-2.5056668E+00,-1.6252136E+00
-2.5056210E+00,-1.6236877E+00
-2.5055752E+00,-1.6233826E+00
-2.5055294E+00,-1.6209412E+00
-2.5054836E+00,-1.6242981E+00
-2.5054378E+00,-1.6215515E+00
-2.5053920E+00,-1.6267395E+00
-2.5053463E+00,-1.6175842E+00
-2.5053005E+00,-1.6191101E+00
-2.5052547E+00,-1.6209412E+00
-2.5052089E+00,-1.6227722E+00
-2.5051631E+00,-1.6212463E+00
-2.5051173E+00,-1.6221619E+00
-2.5050716E+00,-1.6197205E+00
-2.5050258E+00,-1.6249084E+00
-2.5049800E+00,-1.6282654E+00
-2.5049342E+00,-1.6249084E+00
-2.5048884E+00,-1.6285706E+00
-2.5048426E+00,-1.6252136E+00
-2.5047969E+00,-1.6282654E+00
-2.5047511E+00,-1.6328430E+00
-2.5047053E+00,-1.6282654E+00
-2.5046595E+00,-1.6304016E+00
-2.5046137E+00,-1.6285706E+00
-2.5045679E+00,-1.6276550E+00
-2.5045222E+00,-1.6224670E+00
-2.5044764E+00,-1.6230774E+00
-2.5044306E+00,-1.6227722E+00
-2.5043848E+00,-1.6209412E+00
-2.5043390E+00,-1.6227722E+00
-2.5042932E+00,-1.6221619E+00
-2.5042474E+00,-1.6212463E+00
-2.5042017E+00,-1.6261292E+00
-2.5041559E+00,-1.6297913E+00
-2.5041101E+00,-1.6328430E+00
-2.5040643E+00,-1.6355896E+00
-2.5040185E+00,-1.6334534E+00
-2.5039727E+00,-1.6313171E+00
-2.5039270E+00,-1.6371155E+00
-2.5038812E+00,-1.6374207E+00
-2.5038354E+00,-1.6365051E+00
-2.5037896E+00,-1.6352844E+00
-2.5037438E+00,-1.6319275E+00
-2.5036980E+00,-1.6313171E+00
-2.5036523E+00,-1.6325378E+00
-2.5036065E+00,-1.6304016E+00
-2.5035607E+00,-1.6267395E+00
-2.5035149E+00,-1.6325378E+00
-2.5034691E+00,-1.6340637E+00
-2.5034233E+00,-1.6300964E+00
-2.5033776E+00,-1.6270447E+00
-2.5033318E+00,-1.6276550E+00
-2.5032860E+00,-1.6300964E+00
-2.5032402E+00,-1.6307068E+00
-2.5031944E+00,-1.6362000E+00
-2.5031486E+00,-1.6337585E+00
-2.5031028E+00,-1.6371155E+00
-2.5030571E+00,-1.6426086E+00
-2.5030113E+00,-1.6371155E+00
-2.5029655E+00,-1.6386414E+00
-2.5029197E+00,-1.6413879E+00
-2.5028739E+00,-1.6407776E+00
-2.5028281E+00,-1.6413879E+00
-2.5027824E+00,-1.6432190E+00
-2.5027366E+00,-1.6419983E+00
-2.5026908E+00,-1.6435242E+00
-2.5026450E+00,-1.6429138E+00
-2.5025992E+00,-1.6487122E+00
-2.5025534E+00,-1.6429138E+00
-2.5025077E+00,-1.6413879E+00
-2.5024619E+00,-1.6432190E+00
-2.5024161E+00,-1.6435242E+00
-2.5023703E+00,-1.6404724E+00
-2.5023245E+00,-1.6401672E+00
-2.5022787E+00,-1.6419983E+00
-2.5022330E+00,-1.6413879E+00
-2.5021872E+00,-1.6346741E+00
-2.5021414E+00,-1.6383362E+00
-2.5020956E+00,-1.6349792E+00
-2.5020498E+00,-1.6362000E+00
-2.5020040E+00,-1.6401672E+00
-2.5019582E+00,-1.6410828E+00
-2.5019125E+00,-1.6386414E+00
-2.5018667E+00,-1.6410828E+00
-2.5018209E+00,-1.6423035E+00
-2.5017751E+00,-1.6435242E+00
-2.5017293E+00,-1.6410828E+00
-2.5016835E+00,-1.6386414E+00
-2.5016378E+00,-1.6374207E+00
-2.5015920E+00,-1.6352844E+00
-2.5015462E+00,-1.6300964E+00
-2.5015004E+00,-1.6358948E+00
-2.5014546E+00,-1.6343689E+00
-2.5014088E+00,-1.6319275E+00
-2.5013631E+00,-1.6288757E+00
-2.5013173E+00,-1.6328430E+00
-2.5012715E+00,-1.6377258E+00
-2.5012257E+00,-1.6423035E+00
-2.5011799E+00,-1.6334534E+00
-2.5011341E+00,-1.6389465E+00
-2.5010884E+00,-1.6380310E+00
-2.5010426E+00,-1.6386414E+00
-2.5009968E+00,-1.6401672E+00
-2.5009510E+00,-1.6380310E+00
-2.5009052E+00,-1.6407776E+00
-2.5008594E+00,-1.6435242E+00
-2.5008136E+00,-1.6471863E+00
-2.5007679E+00,-1.6407776E+00
-2.5007221E+00,-1.6423035E+00
-2.5006763E+00,-1.6456604E+00
-2.5006305E+00,-1.6444397E+00
-2.5005847E+00,-1.6444397E+00
-2.5005389E+00,-1.6456604E+00
-2.5004932E+00,-1.6456604E+00
-2.5004474E+00,-1.6456604E+00
-2.5004016E+00,-1.6447449E+00
-2.5003558E+00,-1.6459656E+00
-2.5003100E+00,-1.6432190E+00
-2.5002642E+00,-1.6444397E+00
-2.5002185E+00,-1.6474915E+00
-2.5001727E+00,-1.6487122E+00
-2.5001269E+00,-1.6438293E+00
-2.5000811E+00,-1.6432190E+00
-2.5000353E+00,-1.6426086E+00
-2.4999895E+00,-1.6398621E+00
-2.4999438E+00,-1.6389465E+00
-2.4998980E+00,-1.6386414E+00
-2.4998522E+00,-1.6401672E+00
-2.4998064E+00,-1.6380310E+00
-2.4997606E+00,-1.6383362E+00
-2.4997148E+00,-1.6398621E+00
-2.4996690E+00,-1.6383362E+00
-2.4996233E+00,-1.6413879E+00
-2.4995775E+00,-1.6429138E+00
-2.4995317E+00,-1.6416931E+00
-2.4994859E+00,-1.6444397E+00
-2.4994401E+00,-1.6450500E+00
-2.4993943E+00,-1.6426086E+00
-2.4993486E+00,-1.6450500E+00
-2.4993028E+00,-1.6468811E+00
-2.4992570E+00,-1.6499329E+00
-2.4992112E+00,-1.6502380E+00
-2.4991654E+00,-1.6493225E+00
-2.4991196E+00,-1.6484070E+00
-2.4990739E+00,-1.6520691E+00
-2.4990281E+00,-1.6548157E+00
-2.4989823E+00,-1.6502380E+00
-2.4989365E+00,-1.6496277E+00
-2.4988907E+00,-1.6444397E+00
-2.4988449E+00,-1.6477966E+00
-2.4987992E+00,-1.6462708E+00
-2.4987534E+00,-1.6471863E+00
-2.4987076E+00,-1.6484070E+00
-2.4986618E+00,-1.6545105E+00
-2.4986160E+00,-1.6493225E+00
-2.4985702E+00,-1.6535950E+00
-2.4985244E+00,-1.6532898E+00
-2.4984787E+00,-1.6520691E+00
-2.4984329E+00,-1.6529846E+00
-2.4983871E+00,-1.6511536E+00
-2.4983413E+00,-1.6474915E+00
-2.4982955E+00,-1.6477966E+00
-2.4982497E+00,-1.6502380E+00
-2.4982040E+00,-1.6477966E+00
-2.4981582E+00,-1.6481018E+00
-2.4981124E+00,-1.6426086E+00
-2.4980666E+00,-1.6432190E+00
-2.4980208E+00,-1.6450500E+00
-2.4979750E+00,-1.6481018E+00
-2.4979293E+00,-1.6493225E+00
-2.4978835E+00,-1.6459656E+00
-2.4978377E+00,-1.6468811E+00
-2.4977919E+00,-1.6471863E+00
-2.4977461E+00,-1.6520691E+00
-2.4977003E+00,-1.6484070E+00
-2.4976546E+00,-1.6465759E+00
-2.4976088E+00,-1.6441345E+00
-2.4975630E+00,-1.6459656E+00
-2.4975172E+00,-1.6493225E+00
-2.4974714E+00,-1.6529846E+00
-2.4974256E+00,-1.6539001E+00
-2.4973798E+00,-1.6563416E+00
-2.4973341E+00,-1.6554260E+00
-2.4972883E+00,-1.6535950E+00
-2.4972425E+00,-1.6563416E+00
-2.4971967E+00,-1.6523743E+00
-2.4971509E+00,-1.6535950E+00
-2.4971051E+00,-1.6529846E+00
-2.4970594E+00,-1.6511536E+00
-2.4970136E+00,-1.6542053E+00
-2.4969678E+00,-1.6545105E+00
-2.4969220E+00,-1.6542053E+00
-2.4968762E+00,-1.6532898E+00
-2.4968304E+00,-1.6542053E+00
-2.4967847E+00,-1.6532898E+00
-2.4967389E+00,-1.6523743E+00
-2.4966931E+00,-1.6487122E+00
-2.4966473E+00,-1.6520691E+00
-2.4966015E+00,-1.6508484E+00
-2.4965557E+00,-1.6535950E+00
-2.4965100E+00,-1.6520691E+00
-2.4964642E+00,-1.6526794E+00
-2.4964184E+00,-1.6520691E+00
-2.4963726E+00,-1.6517639E+00
-2.4963268E+00,-1.6532898E+00
-2.4962810E+00,-1.6535950E+00
-2.4962352E+00,-1.6560364E+00
-2.4961895E+00,-1.6508484E+00
-2.4961437E+00,-1.6499329E+00
-2.4960979E+00,-1.6462708E+00
-2.4960521E+00,-1.6465759E+00
-2.4960063E+00,-1.6490173E+00
-2.4959605E+00,-1.6511536E+00
-2.4959148E+00,-1.6477966E+00
-2.4958690E+00,-1.6474915E+00
-2.4958232E+00,-1.6493225E+00
-2.4957774E+00,-1.6490173E+00
-2.4957316E+00,-1.6505432E+00
-2.4956858E+00,-1.6496277E+00
-2.4956401E+00,-1.6468811E+00
-2.4955943E+00,-1.6429138E+00
-2.4955485E+00,-1.6462708E+00
-2.4955027E+00,-1.6496277E+00
-2.4954569E+00,-1.6505432E+00
-2.4954111E+00,-1.6499329E+00
-2.4953654E+00,-1.6508484E+00
-2.4953196E+00,-1.6554260E+00
-2.4952738E+00,-1.6505432E+00
-2.4952280E+00,-1.6481018E+00
-2.4951822E+00,-1.6505432E+00
-2.4951364E+00,-1.6490173E+00
-2.4950906E+00,-1.6474915E+00
-2.4950449E+00,-1.6413879E+00
-2.4949991E+00,-1.6435242E+00
-2.4949533E+00,-1.6462708E+00
-2.4949075E+00,-1.6468811E+00
-2.4948617E+00,-1.6493225E+00
-2.4948159E+00,-1.6499329E+00
-2.4947702E+00,-1.6487122E+00
-2.4947244E+00,-1.6511536E+00
-2.4946786E+00,-1.6490173E+00
-2.4946328E+00,-1.6499329E+00
-2.4945870E+00,-1.6539001E+00
-2.4945412E+00,-1.6487122E+00
-2.4944955E+00,-1.6548157E+00
-2.4944497E+00,-1.6578674E+00
-2.4944039E+00,-1.6578674E+00
-2.4943581E+00,-1.6548157E+00
-2.4943123E+00,-1.6578674E+00
-2.4942665E+00,-1.6578674E+00
-2.4942208E+00,-1.6511536E+00
-2.4941750E+00,-1.6502380E+00
-2.4941292E+00,-1.6529846E+00
-2.4940834E+00,-1.6508484E+00
-2.4940376E+00,-1.6481018E+00
-2.4939918E+00,-1.6542053E+00
-2.4939460E+00,-1.6563416E+00
-2.4939003E+00,-1.6557312E+00
-2.4938545E+00,-1.6535950E+00
-2.4938087E+00,-1.6523743E+00
-2.4937629E+00,-1.6545105E+00
-2.4937171E+00,-1.6606140E+00
-2.4936713E+00,-1.6606140E+00
-2.4936256E+00,-1.6596985E+00
-2.4935798E+00,-1.6615295E+00
-2.4935340E+00,-1.6627502E+00
-2.4934882E+00,-1.6636658E+00
-2.4934424E+00,-1.6627502E+00
-2.4933966E+00,-1.6661072E+00
-2.4933509E+00,-1.6630554E+00
-2.4933051E+00,-1.6667175E+00
-2.4932593E+00,-1.6667175E+00
-2.4932135E+00,-1.6667175E+00
-2.4931677E+00,-1.6661072E+00
-2.4931219E+00,-1.6670227E+00
-2.4930762E+00,-1.6624451E+00
-2.4930304E+00,-1.6621399E+00
-2.4929846E+00,-1.6630554E+00
-2.4929388E+00,-1.6651917E+00
-2.4928930E+00,-1.6618347E+00
-2.4928472E+00,-1.6612244E+00
-2.4928014E+00,-1.6575623E+00
-2.4927557E+00,-1.6575623E+00
-2.4927099E+00,-1.6648865E+00
-2.4926641E+00,-1.6612244E+00
-2.4926183E+00,-1.6618347E+00
-2.4925725E+00,-1.6596985E+00
-2.4925267E+00,-1.6596985E+00
-2.4924810E+00,-1.6621399E+00
-2.4924352E+00,-1.6606140E+00
-2.4923894E+00,-1.6633606E+00
-2.4923436E+00,-1.6658020E+00
-2.4922978E+00,-1.6645813E+00
-2.4922520E+00,-1.6593933E+00
-2.4922063E+00,-1.6618347E+00
-2.4921605E+00,-1.6569519E+00
-2.4921147E+00,-1.6636658E+00
-2.4920689E+00,-1.6658020E+00
-2.4920231E+00,-1.6658020E+00
-2.4919773E+00,-1.6639709E+00
-2.4919316E+00,-1.6648865E+00
-2.4918858E+00,-1.6612244E+00
-2.4918400E+00,-1.6648865E+00
-2.4917942E+00,-1.6633606E+00
-2.4917484E+00,-1.6606140E+00
-2.4917026E+00,-1.6615295E+00
-2.4916568E+00,-1.6569519E+00
-2.4916111E+00,-1.6569519E+00
-2.4915653E+00,-1.6593933E+00
-2.4915195E+00,-1.6600037E+00
-2.4914737E+00,-1.6572571E+00
-2.4914279E+00,-1.6606140E+00
-2.4913821E+00,-1.6596985E+00
-2.4913364E+00,-1.6603088E+00
-2.4912906E+00,-1.6630554E+00
-2.4912448E+00,-1.6609192E+00
-2.4911990E+00,-1.6615295E+00
-2.4911532E+00,-1.6612244E+00
-2.4911074E+00,-1.6609192E+00
-2.4910617E+00,-1.6609192E+00
-2.4910159E+00,-1.6566467E+00
-2.4909701E+00,-1.6569519E+00
-2.4909243E+00,-1.6542053E+00
-2.4908785E+00,-1.6542053E+00
-2.4908327E+00,-1.6566467E+00
-2.4907870E+00,-1.6514587E+00
-2.4907412E+00,-1.6529846E+00
-2.4906954E+00,-1.6581726E+00
-2.4906496E+00,-1.6581726E+00
-2.4906038E+00,-1.6557312E+00
-2.4905580E+00,-1.6563416E+00
-2.4905122E+00,-1.6551208E+00
-2.4904665E+00,-1.6578674E+00
-2.4904207E+00,-1.6575623E+00
-2.4903749E+00,-1.6575623E+00
-2.4903291E+00,-1.6535950E+00
-2.4902833E+00,-1.6603088E+00
-2.4902375E+00,-1.6600037E+00
-2.4901918E+00,-1.6587830E+00
-2.4901460E+00,-1.6600037E+00
-2.4901002E+00,-1.6593933E+00
-2.4900544E+00,-1.6600037E+00
-2.4900086E+00,-1.6627502E+00
-2.4899628E+00,-1.6606140E+00
-2.4899171E+00,-1.6639709E+00
-2.4898713E+00,-1.6639709E+00
-2.4898255E+00,-1.6603088E+00
-2.4897797E+00,-1.6603088E+00
-2.4897339E+00,-1.6615295E+00
-2.4896881E+00,-1.6615295E+00
-2.4896424E+00,-1.6636658E+00
-2.4895966E+00,-1.6685486E+00
-2.4895508E+00,-1.6667175E+00
-2.4895050E+00,-1.6673279E+00
-2.4894592E+00,-1.6670227E+00
-2.4894134E+00,-1.6642761E+00
-2.4893676E+00,-1.6645813E+00
-2.4893219E+00,-1.6658020E+00
-2.4892761E+00,-1.6688538E+00
-2.4892303E+00,-1.6703796E+00
-2.4891845E+00,-1.6658020E+00
-2.4891387E+00,-1.6615295E+00
